week,rsv_cases_65_baseline,flu_season,start_year,calendar_year,year_week,uptake_shape,season_week,season_cov,template_shape,vax_weekly,vax_cov,vax_weekly_lag2,vax_cov_lag2,scenario,inc_future,epi_time,cases_future,hosp_baseline,VE_used,hosp_with_vaccine,hosp_avoided,deaths_baseline,deaths_with_vaccine,deaths_avoided,costs_saved,vaccinated_weekly,vaccination_costs,net_cost
2,84828.87590899944,2029-2030,2029,2030,2030-02,0.0,15,0.4583478754290495,0.0268748536342184,0.0123180320657107,0.3807690169322797,0.01714993754219,0.2555868737537969,low,19.38933512758399,2030.0192307692307,46321.91658253838,4632.191658253839,0.5,4040.227965973081,591.9636922807576,330.2752652334987,288.0682539738807,42.207011259618014,6866186.866764508,29428.283644297557,4414242.546644634,-2451944.3201198746
3,68763.05622401096,2029-2030,2029,2030,2030-03,0.0,16,0.4583478754290495,0.0253384153233142,0.0116138088301799,0.3923828257624596,0.012864111112772,0.268450984866569,low,16.527601344038914,2030.0384615384614,39485.11724256407,3948.511724256407,0.5,3418.5207936894935,529.9909305669134,281.5288859394818,243.7405325900609,37.78835334942093,6147364.803645629,27745.86546146182,4161879.819219273,-1985484.9844263564
4,60022.082962059045,2029-2030,2029,2030,2030-04,0.0,17,0.4583478754290495,0.0209575647541747,0.0096058552792427,0.4019886810417024,0.0123180320657107,0.2807690169322797,low,14.38699260134729,2030.0576923076924,34371.11519131533,3437.111519131533,0.5,2954.5943079749454,482.51721115658756,245.06605131407832,210.6625741586136,34.403477155464714,5596717.132205259,22948.782102177258,3442317.3153265887,-2154399.8168786704
5,48451.11924660505,2029-2030,2029,2030,2030-05,0.0,18,0.4583478754290495,0.0198429311910621,0.0090949653537081,0.4110836463954105,0.0116138088301799,0.2923828257624596,low,12.556635624058066,2030.076923076923,29998.317327935303,2999.8317327935306,0.5,2561.2820933704966,438.549639423034,213.88800254817875,182.6194132573164,31.268589290862337,5086737.267667771,21728.245123588153,3259236.768538223,-1827500.4991295482
6,48583.186685876695,2029-2030,2029,2030,2030-06,0.0,19,0.4583478754290495,0.0184710928406065,0.0084661861603447,0.4195498325557552,0.0096058552792427,0.3019886810417023,low,12.2328997103573,2030.0961538461538,29224.898956931713,2922.4898956931715,0.5,2481.21046121413,441.27943447904136,208.37352956292312,176.9103058845675,31.463223678355632,5118400.1605224,20226.06585069606,3033909.877604409,-2084490.2829179913
7,43047.953588625904,2029-2030,2029,2030,2030-07,0.0,20,0.4583478754290495,0.0173930909715684,0.0079720862939625,0.4275219188497178,0.0090949653537081,0.3110836463954105,low,12.168724777254557,2030.1153846153845,29071.582410577004,2907.1582410577007,0.5,2454.973547919352,452.18469313834885,207.28038258741407,175.0396139666498,32.24076862076427,5244890.255711708,19045.641011814463,2856846.1517721694,-2388044.103939539
8,46424.20742004248,2029-2030,2029,2030,2030-08,0.0,21,0.4583478754290495,0.0161640524794828,0.0074087591122946,0.4349306779620123,0.0084661861603447,0.3195498325557552,low,10.268159467684088,2030.1346153846155,24531.05396283546,2453.1053962835463,0.5,2061.160686971533,391.9447093120134,174.90641475501687,146.9607569810703,27.94565777394658,4546166.683310043,17699.829278395402,2654974.3917593104,-1891192.2915507327
9,40645.207521865006,2029-2030,2029,2030,2030-09,0.0,22,0.4583478754290495,0.0151195922316225,0.0069300329767177,0.4418607109387301,0.0079720862939625,0.3275219188497177,low,8.93669609056919,2030.1538461538462,21350.13336490951,2135.013336490951,0.5,1785.381504122324,349.6318323686271,152.22645089180483,127.29770124392171,24.928749647883123,4055379.6236437056,16556.13291273063,2483419.9369095946,-1571959.686734111
10,32985.30510404069,2029-2030,2029,2030,2030-10,0.0,23,0.4583478754290495,0.0139326717782131,0.0063860105085942,0.4482467214473244,0.0074087591122946,0.3349306779620123,low,9.162535484118958,2030.173076923077,21889.67293551504,2188.967293551504,0.5,1822.391143718566,366.5761498329382,156.07336803022224,129.93648854713376,26.136879483088478,4251916.76191225,15256.440931462395,2288466.139719359,-1963450.6221928908
11,31108.524501525277,2029-2030,2029,2030,2030-11,0.0,24,0.4583478754290495,0.0128832817616585,0.00590502482401,0.4541517462713345,0.0069300329767177,0.3418607109387301,low,8.108517157817461,2030.1923076923076,19371.579939229385,1937.1579939229387,0.5,1606.0388894213686,331.11910450157006,138.11936496670552,114.51057281574359,23.608792150961932,3840650.493113711,14107.346410577675,2116101.9615866514,-1724548.5315270596
12,27001.663871025423,2029-2030,2029,2030,2030-12,0.0,25,0.4583478754290495,0.0118212580992959,0.0054182485347107,0.4583478754290495,0.0063860105085942,0.3482467214473244,low,7.831042080196966,2030.2115384615386,18708.68060231584,1870.868060231584,0.5,1545.1062261135016,325.76183411808233,133.39289269451194,110.16607392189268,23.226818772619268,3778511.513935637,12944.417897613785,1941662.6846420676,-1836848.8292935695
13,28771.483090703416,2029-2030,2029,2030,2030-13,0.0,26,0.4583478754290495,0.0107943674307706,0.0049475753784942,0.4583478754290495,0.00590502482401,0.3541517462713345,low,7.264269022007785,2030.2307692307693,17354.6365286065,1735.4636528606502,0.5,1428.154911235136,307.30874162551413,123.73855844896437,101.82744517106521,21.91111327789916,3564474.0941143385,11819.960429813162,1772994.0644719743,-1791480.0296423642
14,25397.34621966521,2029-2030,2029,2030,2030-14,0.0,27,0.4583478754290495,0.0098747245543156,0.0045260590199176,0.4583478754290495,0.0054182485347107,0.3595699948060452,low,6.799180288901943,2030.25,16243.520476578587,1624.3520476578587,0.5,1332.3179189880962,292.0341286697626,115.81630099800533,94.99426762385126,20.822033374154074,3387303.858440576,10812.940567002965,1621941.0850504446,-1765362.7733901315
15,21840.778408156617,2029-2030,2029,2030,2030-15,0.0,28,0.4583478754290495,0.0089773292096624,0.0041147397702759,0.4583478754290495,0.0049475753784942,0.3645175701845394,low,5.4645224076393735,2030.2692307692307,13054.968077269175,1305.4968077269177,0.5,1067.5585456087733,237.9382621181444,93.08192239092924,76.11692430190554,16.964998089023695,2759845.902308357,9830.282015519708,1474542.302327956,-1285303.5999804009
16,23477.614230762567,2029-2030,2029,2030,2030-16,0.0,29,0.4583478754290495,0.0081096888233366,0.003717058642567,0.4583478754290495,0.0045260590199176,0.3690436292044571,low,5.138475132138697,2030.2884615384614,12276.027768159764,1227.6027768159763,0.5,1001.0832848271579,226.51949198881846,87.52807798697911,71.37723820817635,16.150839778802762,2627399.5875783055,8880.205496496908,1332030.8244745363,-1295368.7631037692
17,18186.54786064728,2029-2030,2029,2030,2030-17,0.0,30,0.4583478754290495,0.0072920849705532,0.0033423116537011,0.4583478754290495,0.0041147397702759,0.373158368974733,low,5.328373840138525,2030.3076923076924,12729.70356741838,1272.9703567418383,0.5,1035.4605857043541,237.50977103748414,90.76278643569307,73.82833976072045,16.93444667497262,2754875.8342637788,7984.919575469729,1197737.9363204595,-1557137.8979433193
42,80724.96411944448,2030-2031,2030,2030,2030-42,0.0,3,0.491470274606283,0.0653645615896744,0.0321247390339966,0.1321247390339966,0.0,0.0,low,16.907011887907153,2030.7884615384614,40391.544587697594,4039.1544587697595,0.5,4039.1544587697595,0.0,287.99171291028387,287.99171291028387,0.0,0.0,76747.31866651826,11512097.799977738,11512097.799977738
43,64292.215837643445,2030-2031,2030,2030,2030-43,0.0,4,0.491470274606283,0.0621451931089787,0.0305425151227302,0.1626672541567269,0.0,0.0,low,11.720163572725474,2030.8076923076924,27999.95130194764,2799.995130194764,0.5,2799.995130194764,0.0,199.63965278288669,199.63965278288669,0.0,0.0,72967.32087132247,10945098.130698372,10945098.130698372
44,51554.70032329951,2030-2031,2030,2030,2030-44,0.0,5,0.491470274606283,0.0590228852080165,0.029007993601239,0.1916752477579659,0.0321247390339966,0.0321247390339966,low,14.038839217485464,2030.826923076923,33539.362482980694,3353.9362482980696,0.5,3300.064084941451,53.872163356618785,239.13565450365238,235.29456925632545,3.84108524732693,624863.2227734213,69301.28604109761,10395192.906164642,9770329.68339122
45,70726.19698527816,2030-2031,2030,2030,2030-45,0.0,6,0.491470274606283,0.0559966423322492,0.0275206851840603,0.2191959329420262,0.0305425151227302,0.0626672541567268,low,13.074187979368515,2030.8461538461538,31234.771124418538,3123.477112441854,0.5,3025.6072454127975,97.86986702905642,222.7039181171042,215.72579659793246,6.9781215191717365,1135192.5876700254,65748.0452528126,9862206.78792189,8727014.200251866
46,61784.98855322787,2030-2031,2030,2030,2030-46,0.0,7,0.491470274606283,0.0530654585004919,0.026080095461345,0.2452760284033713,0.029007993601239,0.0916752477579659,low,14.92753836352514,2030.8653846153845,35662.50117953446,3566.2501179534465,0.5,3402.781686388318,163.4684315651284,254.27363341008075,242.6183342394871,11.65529917059365,1896070.3377239245,62306.41734106712,9345962.601160068,7449892.263436143
47,74891.45784655388,2030-2031,2030,2030,2030-47,0.0,8,0.491470274606283,0.0502283169702598,0.024685724734385,0.2699617531377564,0.0275206851840603,0.1191959329420262,low,15.744027778882064,2030.8846153846155,37613.12786888819,3761.3127868888187,0.5,3537.1461935288257,224.16659335999293,268.1816017051728,252.19852359860528,15.983078106567518,2600108.316382558,58975.20850515988,8846281.275773982,6246172.9593914235
48,78791.11519847276,2030-2031,2030,2030,2030-48,0.0,9,0.491470274606283,0.0474841898848168,0.0233370678421478,0.2932988209799042,0.026080095461345,0.1452760284033713,low,16.10475201390321,2030.9038461538462,38474.91285604733,3847.4912856047335,0.5,3568.017158960115,279.47412664461854,274.3261286636175,254.39962343385622,19.92650522976129,3241620.3949509305,55753.21189467262,8362981.784200893,5121361.389249962
49,93357.77378230238,2030-2031,2030,2030,2030-49,0.0,10,0.491470274606283,0.0448320379004977,0.0220336139781168,0.3153324349580211,0.024685724734385,0.1699617531377563,low,17.25972279361678,2030.923076923077,41234.185402585026,4123.418540258503,0.5,3773.006818246971,350.41172201153177,293.99974192043123,269.015386141009,24.98435577942223,4064425.563611757,52639.20717189414,7895881.075784121,3831455.5121723637
50,99881.3248097,2030-2031,2030,2030,2030-50,0.0,11,0.491470274606283,0.0422708097927226,0.0207748464966593,0.3361072814546804,0.0233370678421478,0.1932988209799042,low,18.24708032762583,2030.9423076923076,43593.02303299154,4359.302303299154,0.5,3937.9783055378,421.3239977613539,310.8182542252297,280.7778531848452,30.040401040384495,4886937.050033944,49631.96004922543,7444794.007383815,2557856.9573498713
51,109526.88845336525,2030-2031,2030,2030,2030-51,0.0,12,0.491470274606283,0.0397994420389596,0.0195602427080643,0.3556675241627447,0.0220336139781168,0.2153324349580211,low,18.975773841507053,2030.9615384615386,45333.90171408785,4533.390171408785,0.5,4045.297199296678,488.09297211210696,323.2307192214464,288.4296903098532,34.80102891159322,5661390.3835283285,46730.22179951664,7009533.269927496,1348142.8863991676
52,97597.25251858616,2030-2031,2030,2030,2030-52,0.0,13,0.491470274606283,0.0374168583766998,0.018389273661301,0.3740567978240459,0.0207748464966593,0.2361072814546804,low,19.271525165074884,2030.9807692307693,46040.463751895666,4604.046375189567,0.5,4060.5219385209243,543.5244366686425,328.2685065510161,289.5152142165419,38.753292334474224,6304339.940919584,43932.7287370682,6589909.31056023,285569.3696406465
1,88716.35546435432,2030-2031,2030,2031,2031-01,0.0,14,0.491470274606283,0.0280662610265842,0.0137937330139069,0.3878505308379528,0.0195602427080643,0.2556675241627447,low,15.403013367089125,2031.0,36798.43045752397,3679.8430457523973,0.5,3209.434865344893,470.40818040750446,262.3728091621459,228.83270589909085,33.54010326305507,5456264.484546645,32953.793713277155,4943069.056991573,-513195.4275550712
2,84828.87590899944,2030-2031,2030,2031,2031-02,0.0,15,0.491470274606283,0.0268748536342184,0.013208191695613,0.4010587225335658,0.018389273661301,0.2740567978240458,low,14.539756259693787,2031.0192307692307,34736.07383441511,3473.607383441511,0.5,2997.6245252395397,475.98285820197134,247.66820643937976,213.7306286495792,33.93757778980057,5520925.1722846655,31554.91149667898,4733236.724501846,-787688.4477828192
3,68763.05622401096,2030-2031,2030,2031,2031-03,0.0,16,0.491470274606283,0.0253384153233142,0.0124530779370372,0.4135118004706031,0.0137937330139069,0.2878505308379528,low,12.79332422261792,2031.0384615384614,30563.776094127337,3056.377609412734,0.5,2616.4876507573895,439.88995865534434,217.91972355112793,186.55556949900188,31.364154052126054,5102283.630443339,29750.91376777729,4462637.0651665935,-639646.5652767457
4,60022.082962059045,2030-2031,2030,2031,2031-04,0.0,17,0.491470274606283,0.0209575647541747,0.0103000201048132,0.4238118205754163,0.013208191695613,0.3010587225335658,low,12.40469788106067,2031.0576923076924,29635.331830467065,2963.5331830467067,0.5,2517.43442590977,446.09875713693646,211.2999159512302,179.49307456736662,31.80684138386357,5174299.484031326,24607.17033122303,3691075.5496834544,-1483223.9343478717
5,48451.11924660505,2030-2031,2030,2031,2031-05,0.0,18,0.491470274606283,0.0198429311910621,0.0097522108414648,0.4335640314168811,0.0124530779370372,0.3135118004706031,low,11.926836274746396,2031.076923076923,28493.7008606564,2849.3700860656404,0.5,2402.714513120882,446.6555729447582,203.16008713648017,171.3135447855189,31.846542350961272,5180757.99058625,23298.431540903905,3494764.731135586,-1685993.2594506643
6,48583.186685876695,2030-2031,2030,2031,2031-06,0.0,19,0.491470274606283,0.0184710928406065,0.009077993070651,0.4426420244875322,0.0103000201048132,0.3238118205754163,low,10.460680307769351,2031.0961538461538,24990.9941431536,2499.0994143153603,0.5,2094.4804487411534,404.61896557420687,178.18578824068518,149.33645599524425,28.849332245440934,4693175.381695226,21687.697643501135,3253154.64652517,-1440020.7351700556
7,43047.953588625904,2030-2031,2030,2031,2031-07,0.0,20,0.491470274606283,0.0173930909715684,0.0085481871960487,0.451190211683581,0.0097522108414648,0.3335640314168812,low,9.332057307361449,2031.1153846153845,22294.667521636104,2229.4667521636106,0.5,1857.6317932828135,371.8349588807971,158.96097942926545,132.4491468610646,26.511832568200845,4312913.688058365,20421.969687035384,3063295.4530553077,-1249618.2350030574
8,46424.20742004248,2030-2031,2030,2031,2031-08,0.0,21,0.491470274606283,0.0161640524794828,0.0079441513108418,0.4591343629944228,0.009077993070651,0.3426420244875322,low,9.542010875576528,2031.1346153846155,22796.255204198224,2279.6255204198224,0.5,1889.0777687247764,390.5477516950459,162.53729960593333,134.69124491007656,27.846054695856765,4529963.3719108375,18978.903191804806,2846835.478770721,-1683127.8931401167
9,40645.207521865006,2030-2031,2030,2031,2031-09,0.0,22,0.491470274606283,0.0151195922316225,0.0074308301460105,0.4665651931404334,0.0085481871960487,0.351190211683581,low,8.248006705465512,2031.1538461538462,19704.826187632032,1970.4826187632034,0.5,1624.4755147620701,346.00710400113326,140.4954107178164,115.8251042025356,24.670306515280814,4013336.399309145,17752.55788285507,2662883.682428261,-1350452.716880884
10,32985.30510404069,2030-2031,2030,2031,2031-10,0.0,23,0.491470274606283,0.0139326717782131,0.0068474940248376,0.4734126871652711,0.0079441513108418,0.3591343629944228,low,8.481126131539511,2031.173076923077,20261.758054419286,2026.1758054419288,0.5,1662.3411268408795,363.8346786010493,144.46633492800953,118.52492234375471,25.94141258425482,4220118.437093571,16358.943972592044,2453841.5958888065,-1766276.8412047643
11,31108.524501525277,2030-2031,2030,2031,2031-11,0.0,24,0.491470274606283,0.0128832817616585,0.0063317500252324,0.4797444371905035,0.0074308301460105,0.3665651931404334,low,7.553537962615532,2031.1923076923076,18045.711887744972,1804.5711887744974,0.5,1473.8246956001049,330.7464931743925,128.66592575962167,105.08370079628747,23.5822249633342,3836328.574329779,15126.810412031238,2269021.5618046857,-1567307.0125250933
12,27001.663871025423,2030-2031,2030,2031,2031-12,0.0,25,0.491470274606283,0.0118212580992959,0.0058097969642527,0.4855542341547562,0.0068474940248376,0.373412687165271,low,7.028620851093691,2031.2115384615386,16791.663386717722,1679.1663386717723,0.5,1365.6553313113243,313.51100736044805,119.72455994729737,97.37122512249742,22.353334824799944,3636414.1743738367,13879.843149275235,2081976.4723912852,-1554437.7019825515
13,28771.483090703416,2030-2031,2030,2031,2031-13,0.0,26,0.491470274606283,0.0107943674307706,0.0053051107254019,0.4908593448801581,0.0063317500252324,0.3797444371905035,low,5.52646116849206,2031.2307692307693,13202.94231643544,1320.294231643544,0.5,1069.607036682871,250.68719496067297,94.13697871618469,76.2629817154887,17.87399700069598,2907720.7743488457,12674.12703252488,1901119.0548787322,-1006601.7194701135
14,25397.34621966521,2030-2031,2030,2031,2031-14,0.0,27,0.491470274606283,0.0098747245543156,0.0048531335883709,0.491470274606283,0.0058097969642527,0.3855542341547562,low,5.071186658775386,2031.25,12115.272846467407,1211.5272846467408,0.5,977.972547451958,233.55473719478277,86.38189539531263,69.72944263332461,16.652452761988016,2709001.3967222855,11594.335121095202,1739150.2681642803,-969851.1285580052
15,21840.778408156617,2030-2031,2030,2031,2031-15,0.0,28,0.491470274606283,0.0089773292096624,0.0044120904519038,0.491470274606283,0.0053051107254019,0.3908593448801581,low,5.595306325878266,2031.2692307692307,13367.416220082538,1336.741622008254,0.5,1075.502644682161,261.23897732609294,95.3096776491885,76.68333856583808,18.626339083350416,3030110.898005352,10540.664985306707,1581099.747796006,-1449011.1502093459
16,23477.614230762567,2030-2031,2030,2031,2031-16,0.0,29,0.491470274606283,0.0081096888233366,0.0039856709929767,0.491470274606283,0.0048531335883709,0.3957124784685291,low,4.9489370924411125,2031.2884615384614,11823.213620262608,1182.3213620262609,0.5,948.3917037694115,233.9296582568494,84.2995131124724,67.62032847875903,16.679184633713362,2713350.106121196,9521.93141473205,1428289.7122098075,-1285060.3939113885
17,18186.54786064728,2030-2031,2030,2031,2031-17,0.0,30,0.491470274606283,0.0072920849705532,0.0035838430029301,0.491470274606283,0.0044120904519038,0.4001245689204329,low,5.24260769048601,2031.3076923076924,12524.804719486387,1252.4804719486388,0.5,1001.906367488784,250.57410445985477,89.30185764993794,71.4359240019503,17.865933647987646,2906409.0376298553,8561.947871563129,1284292.1807344693,-1622116.856895386
42,80724.96411944448,2026-2027,2026,2026,2026-42,0.0,3,0.3149696785930869,0.0653645615896744,0.0205878549552778,0.1205878549552778,0.0,0.0,mid,16.12327665693224,2026.7884615384614,38519.168987754056,3851.9168987754056,0.7,3851.9168987754056,0.0,274.6416748826864,274.6416748826864,0.0,0.0,49185.229590211835,7377784.438531775,7377784.438531775
43,64292.215837643445,2026-2027,2026,2026,2026-43,0.0,4,0.3149696785930869,0.0621451931089787,0.0195738514996403,0.1401617064549181,0.0,0.0,mid,13.058826983438493,2026.8076923076924,31198.073075340882,3119.8073075340885,0.7,3119.8073075340885,0.0,222.4422610271805,222.4422610271805,0.0,0.0,46762.73376055217,7014410.064082826,7014410.064082826
44,51554.70032329951,2026-2027,2026,2026,2026-44,0.0,5,0.3149696785930869,0.0590228852080165,0.0185904191836056,0.1587521256385238,0.0205878549552778,0.0205878549552778,mid,9.618101238264197,2026.826923076923,22978.038200363935,2297.8038200363935,0.7,2264.6890238025785,33.114796233815014,163.83341236859485,161.47232739712385,2.3610849714710014,384098.52151602035,44413.273636820304,6661991.045523046,6277892.524007025
45,70726.19698527816,2026-2027,2026,2026,2026-45,0.0,6,0.3149696785930869,0.0559966423322492,0.0176372444376805,0.1763893700762043,0.0195738514996403,0.0401617064549181,mid,11.200609838715447,2026.8461538461538,26758.716129694592,2675.8716129694594,0.7,2600.64431380767,75.22729916178923,190.78964600472247,185.4259395744869,5.363706430235567,872561.4429775933,42136.100088640655,6320415.013296098,5447853.570318505
46,61784.98855322787,2026-2027,2026,2026,2026-46,0.0,7,0.3149696785930869,0.0530654585004919,0.0167140104082947,0.1931033804844991,0.0185904191836056,0.0587521256385238,mid,10.210892869933446,2026.8653846153845,24394.24171287867,2439.424171287867,0.7,2339.0992225098576,100.32494877800946,173.93094341282492,166.77777456495284,7.153168847872081,1163669.0808761318,39930.45613984278,5989568.420976417,4825899.340100286
47,74891.45784655388,2026-2027,2026,2026,2026-47,0.0,8,0.3149696785930869,0.0502283169702598,0.0158203968523944,0.2089237773368935,0.0176372444376805,0.0763893700762043,mid,12.618323031546934,2026.8846153846155,30145.69107360992,3014.5691073609923,0.7,2853.372382747248,161.1967246137442,214.93877735483875,203.4454508898788,11.49332646495995,1869720.808794819,37795.57671664117,5669336.507496175,3799615.6987013565
48,78791.11519847276,2026-2027,2026,2026,2026-48,0.0,9,0.3149696785930869,0.0474841898848168,0.0149560800262738,0.2238798573631674,0.0167140104082947,0.0931033804844991,mid,12.879776591892188,2026.9038461538462,30770.314348870706,3077.0314348870706,0.7,2876.494014975532,200.53741991153856,219.39234130744813,205.09402326775543,14.298318039692703,2326033.5335539356,35730.688382049186,5359603.257307378,3033569.723753442
49,93357.77378230238,2026-2027,2026,2026,2026-49,0.0,10,0.3149696785930869,0.0448320379004977,0.0141207325681928,0.2380005899313602,0.0158203968523944,0.1089237773368935,mid,14.180175580858569,2026.923076923077,33877.020849869936,3387.7020849869937,0.7,3129.401169674796,258.3009153121975,241.54315865957267,223.12630339781296,18.416855261759707,2996032.3167061787,33735.009055447896,5060251.358317184,2064219.0416110056
50,99881.3248097,2026-2027,2026,2026,2026-50,0.0,11,0.3149696785930869,0.0422708097927226,0.0133140233742833,0.2513146133056436,0.0149560800262738,0.1238798573631674,mid,14.899615652288901,2026.9423076923076,35595.792677559926,3559.579267755993,0.7,3250.907147382243,308.6721203737502,253.79800179100232,231.7896796083539,22.008322182648413,3580287.9242151286,31807.74771612115,4771162.157418173,1190874.2332030442
51,109526.88845336525,2026-2027,2026,2026,2026-51,0.0,12,0.3149696785930869,0.0397994420389596,0.0125356174671952,0.263850230772839,0.0141207325681928,0.1380005899313602,mid,15.848209643544164,2026.9615384615386,37862.02261502239,3786.2022615022393,0.7,3420.453559521508,365.7487019807313,269.95622124510965,243.87833879388353,26.077882451226117,4242319.194274503,29948.10408944549,4492215.613416824,249896.41914232075
52,97597.25251858616,2026-2027,2026,2026,2026-52,0.0,13,0.3149696785930869,0.0374168583766998,0.0117851758568722,0.2756354066297111,0.0133140233742833,0.1513146133056436,mid,14.594916030320325,2026.9807692307693,34867.8527879925,3486.7852787992506,0.7,3117.4641825003273,369.3210962989233,248.60779037838657,222.27519621227336,26.33259416611321,4283755.395971212,28155.26831427782,4223290.247141673,-60465.148829538375
1,88716.35546435432,2026-2027,2026,2027,2027-01,0.0,14,0.3149696785930869,0.0280662610265842,0.0088400212148529,0.284475427844564,0.0125356174671952,0.1638502307728389,mid,16.240291610928306,2027.0,38798.72251046378,3879.8722510463776,0.7,3434.8696764542196,445.002574592158,276.63489149960674,244.90620793118586,31.728683568420877,5161584.86269444,21119.173123153385,3167875.968473008,-1993708.8942214325
2,84828.87590899944,2026-2027,2026,2027,2027-02,0.0,15,0.3149696785930869,0.0268748536342184,0.008464764011406,0.2929401918559701,0.0117851758568722,0.1756354066297111,mid,14.047670979993033,2027.0192307692307,33560.461925713535,3356.0461925713535,0.7,2943.437816181099,412.6083763902543,239.2860935303375,209.86711629371237,29.418977236625125,4785844.557750559,20222.668278573405,3033400.2417860106,-1752444.3159645488
3,68763.05622401096,2026-2027,2026,2027,2027-03,0.0,16,0.3149696785930869,0.0253384153233142,0.0079808325304424,0.3009210243864125,0.0088400212148529,0.184475427844564,mid,11.506424420804434,2027.0384615384614,27489.319704703044,2748.931970470305,0.7,2393.9546895126277,354.97728095767707,195.99884949453275,170.68896936225036,25.309880132282387,4117381.4818280963,19066.536129360644,2859980.4194040964,-1257401.062424
4,60022.082962059045,2026-2027,2026,2027,2027-04,0.0,17,0.3149696785930869,0.0209575647541747,0.0066009974347162,0.3075220218211287,0.008464764011406,0.19294019185597,mid,10.232756216394652,2027.0576923076924,24446.474143971696,2444.6474143971695,0.7,2114.4778955893757,330.1695188077938,174.3033606465182,150.7622739555225,23.541086690995712,3829636.2486516,15770.053512431825,2365508.0268647736,-1464128.2217868264
5,48451.11924660505,2026-2027,2026,2027,2027-05,0.0,18,0.3149696785930869,0.0198429311910621,0.0062499216595935,0.3137719434807223,0.0079808325304424,0.2009210243864125,mid,10.433546138120219,2027.076923076923,24926.169499360865,2492.6169499360867,0.7,2142.0435442472212,350.5734056888655,177.72358853044298,152.7277047048269,24.99588382561609,4066300.9325851505,14931.319091556914,2239697.863733537,-1826603.0688516134
6,48583.186685876695,2026-2027,2026,2027,2027-06,0.0,19,0.3149696785930869,0.0184710928406065,0.0058178341752689,0.3149696785930869,0.0066009974347162,0.2075220218211287,mid,9.890830889265809,2027.0961538461538,23629.60051852248,2362.960051852248,0.7,2019.7036786421916,343.2563732100564,168.47905169706527,144.00487228718825,24.474179409877024,3981430.672863444,13899.04437591859,2084856.6563877885,-1896574.0164756554
7,43047.953588625904,2026-2027,2026,2027,2027-07,0.0,20,0.3149696785930869,0.0173930909715684,0.0054782962730552,0.3149696785930869,0.0062499216595935,0.2137719434807223,mid,8.453675421019154,2027.1153846153845,20196.17718150702,2019.617718150702,0.7,1717.4013948626782,302.2163232880239,143.99874330414505,122.45071945370896,21.548023850436095,3505407.133817789,13087.874406476067,1963181.16097141,-1542225.972846379
8,46424.20742004248,2026-2027,2026,2027,2027-08,0.0,21,0.3149696785930869,0.0161640524794828,0.0050911864142245,0.3149696785930869,0.0058178341752689,0.2195897776559912,mid,7.719446572736096,2027.1346153846155,18442.074359576018,1844.2074359576018,0.7,1560.729065388183,283.47837056941876,131.491990183777,111.27998236217745,20.212007821599556,3288065.6202346883,12163.053082225315,1824457.9623337972,-1463607.657900891
9,40645.207521865006,2026-2027,2026,2027,2027-09,0.0,22,0.3149696785930869,0.0151195922316225,0.0047622131056526,0.3149696785930869,0.0054782962730552,0.2250680739290464,mid,7.960363678694064,2027.1538461538462,19017.635203310943,1901.7635203310945,0.7,1602.145143518485,299.61837681260954,135.59573899960705,114.23294873286798,21.36279026673907,3475273.552649458,11377.122360141393,1706568.354021209,-1768705.1986282489
10,32985.30510404069,2026-2027,2026,2027,2027-10,0.0,23,0.3149696785930869,0.0139326717782131,0.0043883691519267,0.3149696785930869,0.0050911864142245,0.2301592603432709,mid,6.583884887972497,2027.173076923077,15729.170936646702,1572.9170936646703,0.7,1319.502089263267,253.4150044014034,112.148988778291,94.08049896447093,18.068489813820065,2939360.636051878,10483.993827088116,1572599.0740632173,-1366761.5619886606
11,31108.524501525277,2026-2027,2026,2027,2027-11,0.0,24,0.3149696785930869,0.0128832817616585,0.0040578431156937,0.3149696785930869,0.0047622131056526,0.2349214734489236,mid,6.4020072339344205,2027.1923076923076,15294.65776416592,1529.4657764165922,0.7,1277.9527287667509,251.51304764984138,109.05090985850303,91.11802956106933,17.932880297433698,2917299.83969051,9694.353574959992,1454153.036243999,-1463146.8034465113
12,27001.663871025423,2026-2027,2026,2027,2027-12,0.0,25,0.3149696785930869,0.0118212580992959,0.0037233378641011,0.3149696785930869,0.0043883691519267,0.2393098426008504,mid,5.9633299576822765,2027.2115384615386,14246.639765431224,1424.6639765431225,0.7,1186.0086981531772,238.65527838994535,101.57854152752464,84.56242017832153,17.016121349203104,2768162.574044976,8895.206814189956,1334281.0221284935,-1433881.5519164824
13,28771.483090703416,2026-2027,2026,2027,2027-13,0.0,26,0.3149696785930869,0.0107943674307706,0.0033998984402855,0.3149696785930869,0.0040578431156937,0.2433676857165442,mid,5.70142084099704,2027.2307692307693,13620.928147396407,1362.0928147396407,0.7,1130.0502515016167,232.04256323802406,97.11721769093639,80.57258293206527,16.544634758871112,2691461.690997841,8122.496769678111,1218374.5154517167,-1473087.175546124
14,25397.34621966521,2026-2027,2026,2027,2027-14,0.0,27,0.3149696785930869,0.0098747245543156,0.003110238819068,0.3149696785930869,0.0037233378641011,0.2470910235806453,mid,4.3354674929193315,2027.25,10357.609594751491,1035.760959475149,0.7,856.611894512039,179.14906496311005,73.84975641057814,61.07642807870839,12.773328331869749,2077950.0045071135,7430.488058545034,1114573.208781755,-963376.7957253584
