year_week,HHS region,week,flu_season,RSV Detections,RSV Tests,RSV positivity rate,HHS_population,HHS_area,density,Hospitalization Rate,hosp_rate_frac,Vaccination Rate,population_65plus,area_hhs,density_65plus,temp_mean_C,dewpoint_mean_C,RH_mean
2020-49,1,49,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,6.205551894378644,1.0982025446526293,71.44975669676374
2021-49,1,49,2021-2022,,,,,,,2.6,2.5999999999999995e-05,,2864632.0,161583.0,17.728548176478963,4.307934108115807,-1.0162170114695361,70.02372049882847
2022-49,1,49,2022-2023,,,,,,,7.3,7.3e-05,,2948790.0,161583.0,18.249382670206643,4.632240281607033,-0.1953523784331878,72.85405600263158
2023-49,1,49,2023-2024,,,,,,,15.0,0.00015,0.0936969821428207,3051090.0,161583.0,18.882493826702067,3.4094309476285525,-0.30841245915394166,77.35265626382703
2024-49,1,49,2024-2025,,,,,,,,,0.4688287414345072,0.0,161583.0,0.0,,,
2025-49,1,49,2025-2026,,,,,,,,,0.4074720069118736,0.0,161583.0,0.0,,,
2011-50,1,50,2011-2012,84.0,525.0,0.16,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.804,-1.714,68.02000000000001
2012-50,1,50,2012-2013,98.0,532.0,0.1842105263157894,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,3.764,-1.046,72.02000000000001
2013-50,1,50,2013-2014,65.0,633.0,0.1026856240126382,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,-1.698,-6.311999999999999,71.52000000000001
2014-50,1,50,2014-2015,49.0,648.0,0.0756172839506172,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,1.8,-1.5699999999999998,78.94
2015-50,1,50,2015-2016,35.0,687.0,0.0509461426491994,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,7.88,4.736,80.94
2016-50,1,50,2016-2017,79.0,832.0,0.094951923076923,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,0.166,-4.428,72.06
2017-50,1,50,2017-2018,153.0,1102.0,0.1388384754990925,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-1.6200000000000003,-6.644,69.34
2018-50,1,50,2018-2019,143.0,1084.0,0.1319188191881918,14845063.0,161583.0,91.87267843770694,0.7,7e-06,,2652806.0,161583.0,16.41760581249265,1.702,-2.682,73.47999999999999
2019-50,1,50,2019-2020,210.0,21.337,9.842058396213153,14821759.0,161583.0,91.72845534493108,5.1,5.1e-05,,2577099.0,161583.0,15.949072612836746,4.968000000000001,0.5960000000000003,74.47999999999999
2020-50,1,50,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,2.8786514643602095,-1.1555872944658419,75.61396367728175
2021-50,1,50,2021-2022,,,,,,,3.6,3.6e-05,,2864632.0,161583.0,17.728548176478963,6.058987241642209,-1.1310436035064888,62.93490343611325
2022-50,1,50,2022-2023,,,,,,,4.2,4.2e-05,,2948790.0,161583.0,18.249382670206643,1.1458584504152551,-3.425644016698374,72.89637329209609
2023-50,1,50,2023-2024,,,,,,,11.3,0.000113,0.1266818666773651,3051090.0,161583.0,18.882493826702067,4.276185015846796,-1.6569840450461966,66.79636008770636
2024-50,1,50,2024-2025,,,,,,,,,0.4696385729173761,0.0,161583.0,0.0,,,
2025-50,1,50,2025-2026,,,,,,,,,0.4074720069118736,0.0,161583.0,0.0,,,
2011-51,1,51,2011-2012,119.0,566.0,0.2102473498233215,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.146,-1.734,71.38
2012-51,1,51,2012-2013,114.0,760.0,0.15,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,4.34,0.7779999999999999,78.28
2013-51,1,51,2013-2014,71.0,603.0,0.1177446102819237,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,1.0399999999999998,-2.6,77.38
2014-51,1,51,2014-2015,59.0,734.0,0.0803814713896457,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,2.6060000000000003,-0.8760000000000001,78.38
2015-51,1,51,2015-2016,54.0,678.0,0.079646017699115,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,6.824000000000001,2.67,75.8
2016-51,1,51,2016-2017,107.0,940.0,0.1138297872340425,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,1.518,-3.622,69.26
2017-51,1,51,2017-2018,204.0,95.104,2.145020188425303,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,2.148,-2.266,73.67999999999999
2018-51,1,51,2018-2019,197.0,243.091,0.8103961068077387,14845063.0,161583.0,91.87267843770694,5.2,5.2e-05,,2652806.0,161583.0,16.41760581249265,3.418,-1.012,73.7
2019-51,1,51,2019-2020,234.0,28.513,8.206782870971136,14821759.0,161583.0,91.72845534493108,3.2,3.2e-05,,2577099.0,161583.0,15.949072612836746,-2.04,-6.775999999999999,70.96000000000001
2020-51,1,51,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,-2.289122082179291,-7.134384107589636,71.162911027612
2021-51,1,51,2021-2022,,,,,,,1.5999999999999999,1.6e-05,,2864632.0,161583.0,17.728548176478963,0.31079248573638774,-5.0689625613342315,69.1220752962335
2022-51,1,51,2022-2023,,,,,,,1.6,1.6e-05,,2948790.0,161583.0,18.249382670206643,-1.6824484619114963,-6.584672862428318,70.3952589028042
2023-51,1,51,2023-2024,,,,,,,11.7,0.00011700000000000001,0.1266818666773651,3051090.0,161583.0,18.882493826702067,2.953804581313563,-2.49238247314894,68.9739852642826
2024-51,1,51,2024-2025,,,,,,,,,0.4734832160615762,0.0,161583.0,0.0,,,
2025-51,1,51,2025-2026,,,,,,,,,0.4074720069118736,0.0,161583.0,0.0,,,
2011-52,1,52,2011-2012,128.0,609.0,0.2101806239737274,14562704.0,161583.0,90.12522356931112,,,,,161583.0,,3.398000000000001,-1.0099999999999998,73.84
2012-52,1,52,2012-2013,100.0,843.0,0.1186239620403321,14618806.0,161583.0,90.47242593589672,,,,,161583.0,,0.1080000000000001,-3.71,76.24
2013-52,1,52,2013-2014,107.0,722.0,0.1481994459833795,14680722.0,161583.0,90.85560981043798,,,,,161583.0,,0.7220000000000001,-3.434,74.58
2014-52,1,52,2014-2015,68.0,680.0,0.1,14727584.0,161583.0,91.14562794353368,,,,,161583.0,,6.151999999999999,2.962,80.74000000000001
2015-52,1,52,2015-2016,59.0,691.0,0.085383502170767,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,8.964,6.058,83.03999999999999
2016-52,1,52,2016-2017,135.0,1198.0,0.1126878130217028,14810001.0,161583.0,91.6556877889382,,,,,161583.0,,2.836,-2.31,69.84
2017-52,1,52,2017-2018,224.0,121.135,1.8491765385726668,14853290.0,161583.0,91.92359344733048,,,,2578433.0,161583.0,15.957328431827605,-8.053999999999998,-13.004,68.46000000000001
2018-52,1,52,2018-2019,266.0,275.238,0.9664363205662008,14845063.0,161583.0,91.87267843770694,9.8,9.8e-05,,2652806.0,161583.0,16.41760581249265,1.5539999999999998,-3.502,70.2
2019-52,1,52,2019-2020,318.0,21.835,14.563773757728416,14821759.0,161583.0,91.72845534493108,3.9,3.9e-05,,2577099.0,161583.0,15.949072612836746,3.658,-0.8080000000000002,73.36
2020-52,1,52,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,2.68396034495547,-1.292187254304255,76.1263448071249
2021-52,1,52,2021-2022,,,,,,,1.5999999999999999,1.6e-05,,2864632.0,161583.0,17.728548176478963,4.611539070288959,2.516812648186573,86.80856012220768
2022-52,1,52,2022-2023,,,,,,,3.6,3.6e-05,,2948790.0,161583.0,18.249382670206643,2.862050715717294,-2.160739879747286,71.08038137676809
2023-52,1,52,2023-2024,,,,,,,17.1,0.000171,0.1266818666773651,3051090.0,161583.0,18.882493826702067,5.7546434618447835,3.8934788714852724,88.42620286520555
2024-52,1,52,2024-2025,,,,,,,,,0.4734832160615762,0.0,161583.0,0.0,,,
2025-52,1,52,2025-2026,,,,,,,,,0.4099044186620587,0.0,161583.0,0.0,,,
2015-53,1,53,2015-2016,93.0,779.0,0.1193838254172015,14735525.0,161583.0,91.19477296497774,,,,,161583.0,,2.726,-1.592,74.2
2020-53,1,53,2020-2021,,,,,,,0.0,0.0,,2763835.0,161583.0,17.104738741080435,1.7094556910958867,-3.4228498626003363,70.20688680764228
2012-01,2,1,2011-2012,409.0,972.296,0.4206537926721903,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-0.92,-6.75,65.2
2012-01,2,1,2011-2012,323.0,1245.0,0.259437751004016,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,2.46,-4.33,61.7
2013-01,2,1,2012-2013,440.0,2.759,159.4780717651323,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,1.48,-5.57,59.9
2014-01,2,1,2013-2014,140.0,713.0,0.1963534361851332,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-2.92,-7.49,71.9
2015-01,2,1,2014-2015,208.0,523.109,0.3976226751977121,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,2.76,-3.69,63.8
2016-01,2,1,2015-2016,281.0,225.282,1.2473255741692633,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,2.49,-3.26,67.1
2017-01,2,1,2016-2017,254.0,68.472,3.709545507652764,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,1.41,-3.46,71.6
2018-01,2,1,2017-2018,316.0,35.723,8.845841614646027,31645882.0,163889.0,193.0933863773652,9.7,9.7e-05,,4650354.0,163889.0,28.375022118629072,-8.3,-14.2,63.2
2019-01,2,1,2018-2019,247.0,59.915,4.122506884753401,31529445.0,163889.0,192.3829238081873,13.5,0.000135,,4771043.0,163889.0,29.111429076997236,5.96,1.85,75.7
2020-01,2,1,2019-2020,473.0,73.841,6.405655394699422,31655909.0,163889.0,193.15456803080133,7.200000000000001,7.2e-05,,4664640.0,163889.0,28.462190873090933,5.62,1.7,77.0
2021-01,2,1,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,2.5,-2.76,69.1
2022-01,2,1,2021-2022,,,,,,,0.6,6e-06,,5176322.0,163889.0,31.584316214022905,0.63,-4.670000000000001,68.6
2023-01,2,1,2022-2023,,,,,,,5.1,5.1e-05,,5282278.0,163889.0,32.23082696215121,7.95,5.01,82.2
2024-01,2,1,2023-2024,,,,,,,12.7,0.000127,0.0756851540130538,5463838.0,163889.0,33.338649939898346,2.97,-1.9899999999999998,70.8
2025-01,2,1,2024-2025,,,,,,,,,0.3666571578947368,0.0,163889.0,0.0,,,
2026-01,2,1,2025-2026,,,,,,,,,0.3211949356913183,0.0,163889.0,0.0,,,
2012-02,2,2,2011-2012,301.0,812.057,0.3706636356807465,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-2.48,-7.71,68.0
2012-02,2,2,2011-2012,265.0,1108.0,0.2391696750902527,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,2.77,-2.94,67.1
2013-02,2,2,2012-2013,434.0,3.646,119.03455842018651,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,5.31,1.32,76.8
2014-02,2,2,2013-2014,137.0,826.0,0.1658595641646489,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,0.07,-4.85,70.5
2015-02,2,2,2014-2015,200.0,642.285,0.3113882466506302,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-3.82,-11.08,58.0
2016-02,2,2,2015-2016,267.0,201.17,1.327235671322762,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,2.33,-4.42,61.9
2017-02,2,2,2016-2017,207.0,72.328,2.86196217232607,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,2.32,-2.53,71.2
2018-02,2,2,2017-2018,240.0,30.923,7.761213336351583,31645882.0,163889.0,193.0933863773652,7.2,7.2e-05,,4650354.0,163889.0,28.375022118629072,1.82,-2.2,75.4
2019-02,2,2,2018-2019,226.0,45.902,4.9235327436712994,31529445.0,163889.0,192.3829238081873,10.199999999999998,0.000102,,4771043.0,163889.0,29.111429076997236,0.93,-5.88,61.5
2020-02,2,2,2019-2020,412.0,68.901,5.979593910102902,31655909.0,163889.0,193.15456803080133,7.200000000000001,7.2e-05,,4664640.0,163889.0,28.462190873090933,5.65,-0.08,67.7
2021-02,2,2,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,3.76,-0.25,75.9
2022-02,2,2,2021-2022,,,,,,,0.6,6e-06,,5176322.0,163889.0,31.584316214022905,-1.53,-7.940000000000001,62.599999999999994
2023-02,2,2,2022-2023,,,,,,,3.1,3.1e-05,,5282278.0,163889.0,32.23082696215121,4.57,-0.15,72.0
2024-02,2,2,2023-2024,,,,,,,10.2,0.000102,0.0879774121783708,5463838.0,163889.0,33.338649939898346,6.3,0.69,68.3
2025-02,2,2,2024-2025,,,,,,,,,0.3666571578947368,0.0,163889.0,0.0,,,
2026-02,2,2,2025-2026,,,,,,,,,0.3288124598070739,0.0,163889.0,0.0,,,
2012-03,2,3,2011-2012,284.0,860.148,0.3301757371987146,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-1.89,-7.07,68.7
2012-03,2,3,2011-2012,238.0,1013.0,0.2349457058242843,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,0.11,-5.67,66.5
2013-03,2,3,2012-2013,437.0,3.541,123.41146568765886,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,4.58,-0.67,70.5
2014-03,2,3,2013-2014,112.0,895.0,0.1251396648044692,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,3.59,-0.13,77.4
2015-03,2,3,2014-2015,169.0,639.263,0.2643669350486419,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-0.72,-6.04,68.1
2016-03,2,3,2015-2016,212.0,203.073,1.0439595613400108,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,-2.11,-8.25,63.7
2017-03,2,3,2016-2017,180.0,74.445,2.417892403788032,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,4.89,2.2,83.3
2018-03,2,3,2017-2018,223.0,47.854,4.6600075228821,31645882.0,163889.0,193.0933863773652,7.7,7.7e-05,,4650354.0,163889.0,28.375022118629072,0.09,-4.96,69.8
2019-03,2,3,2018-2019,168.0,43.856,3.830718715797154,31529445.0,163889.0,192.3829238081873,4.3,4.3e-05,,4771043.0,163889.0,29.111429076997236,0.35,-4.33,71.7
2020-03,2,3,2019-2020,310.0,64.662,4.794160403328075,31655909.0,163889.0,193.15456803080133,4.5,4.5e-05,,4664640.0,163889.0,28.462190873090933,3.94,-1.07,71.6
2021-03,2,3,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,1.92,-5.27,59.6
2022-03,2,3,2021-2022,,,,,,,0.6,6e-06,,5176322.0,163889.0,31.584316214022905,-0.07,-6.37,63.20000000000001
2023-03,2,3,2022-2023,,,,,,,1.1,1.1e-05,,5282278.0,163889.0,32.23082696215121,4.88,-1.02,67.1
2024-03,2,3,2023-2024,,,,,,,10.2,0.000102,0.0879774121783708,5463838.0,163889.0,33.338649939898346,-2.61,-8.77,63.8
2025-03,2,3,2024-2025,,,,,,,,,0.3673834502923977,0.0,163889.0,0.0,,,
2026-03,2,3,2025-2026,,,,,,,,,0.3288124598070739,0.0,163889.0,0.0,,,
2012-04,2,4,2011-2012,306.0,824.112,0.3713087541499213,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-1.94,-6.04,74.3
2012-04,2,4,2011-2012,250.0,963.0,0.2596053997923156,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,5.73,0.92,72.7
2013-04,2,4,2012-2013,391.0,2.794,139.9427344309234,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,-4.93,-12.49,56.3
2014-04,2,4,2013-2014,80.0,756.0,0.1058201058201058,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-6.13,-11.76,65.2
2015-04,2,4,2014-2015,205.0,494.312,0.4147178300344721,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,1.31,-3.26,72.4
2016-04,2,4,2015-2016,247.0,204.135,1.2099835892914004,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,1.37,-3.45,71.1
2017-04,2,4,2016-2017,198.0,90.815,2.1802565655453394,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,4.89,-0.43,69.7
2018-04,2,4,2017-2018,228.0,51.359,4.439338772172356,31645882.0,163889.0,193.0933863773652,6.3,6.3e-05,,4650354.0,163889.0,28.375022118629072,4.29,-1.03,69.8
2019-04,2,4,2018-2019,178.0,26.93,6.6097289268473824,31529445.0,163889.0,192.3829238081873,8.6,8.599999999999999e-05,,4771043.0,163889.0,29.111429076997236,-0.41,-6.92,62.6
2020-04,2,4,2019-2020,259.0,48.889,5.2977152324653805,31655909.0,163889.0,193.15456803080133,6.6,6.599999999999999e-05,,4664640.0,163889.0,28.462190873090933,1.91,-3.88,66.9
2021-04,2,4,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,-1.58,-8.06,62.4
2022-04,2,4,2021-2022,,,,,,,0.0,0.0,,5176322.0,163889.0,31.584316214022905,-2.47,-8.2,65.7
2023-04,2,4,2022-2023,,,,,,,0.6,6e-06,,5282278.0,163889.0,32.23082696215121,5.1,0.04,71.0
2024-04,2,4,2023-2024,,,,,,,5.4,5.4000000000000005e-05,0.0879774121783708,5463838.0,163889.0,33.338649939898346,4.56,1.5799999999999998,81.9
2025-04,2,4,2024-2025,,,,,,,,,0.3699972339181286,0.0,163889.0,0.0,,,
2012-05,2,5,2011-2012,272.0,833.064,0.3265055265861927,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-0.45,-4.67,74.2
2012-05,2,5,2011-2012,254.0,983.0,0.2583926754832146,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,5.37,-2.07,59.5
2013-05,2,5,2012-2013,299.0,904.573,0.3305426980464816,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,2.29,-2.69,71.3
2014-05,2,5,2013-2014,81.0,885.0,0.0915254237288135,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-2.48,-9.14,61.3
2015-05,2,5,2014-2015,180.0,401.328,0.4485109436670255,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-3.86,-9.06,68.1
2016-05,2,5,2015-2016,219.0,189.282,1.1570038355469616,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,5.26,0.4,71.7
2017-05,2,5,2016-2017,162.0,51.682,3.1345536163461163,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,1.39,-5.97,59.1
2018-05,2,5,2017-2018,203.0,37.495,5.414055207360982,31645882.0,163889.0,193.0933863773652,3.9,3.9e-05,,4650354.0,163889.0,28.375022118629072,0.26,-5.31,67.0
2019-05,2,5,2018-2019,159.0,38.182,4.164265884448169,31529445.0,163889.0,192.3829238081873,8.6,8.599999999999999e-05,,4771043.0,163889.0,29.111429076997236,-3.46,-10.3,60.1
2020-05,2,5,2019-2020,267.0,68.276,3.910598160407757,31655909.0,163889.0,193.15456803080133,4.8,4.8e-05,,4664640.0,163889.0,28.462190873090933,3.19,-1.72,71.2
2021-05,2,5,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,1.37,-2.5,76.4
2022-05,2,5,2021-2022,,,,,,,0.3,3e-06,,5176322.0,163889.0,31.584316214022905,-0.41999999999999993,-4.170000000000001,76.59999999999998
2023-05,2,5,2022-2023,,,,,,,1.4,1.4e-05,,5282278.0,163889.0,32.23082696215121,0.72,-5.95,62.1
2024-05,2,5,2023-2024,,,,,,,7.0,7e-05,0.0879774121783708,5463838.0,163889.0,33.338649939898346,3.29,-1.06,74.0
2025-05,2,5,2024-2025,,,,,,,,,0.3726453575605681,0.0,163889.0,0.0,,,
2012-06,2,6,2011-2012,271.0,846.121,0.320285160160308,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,-1.06,-7.69,61.9
2012-06,2,6,2011-2012,269.0,1012.0,0.2658102766798419,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,2.78,-3.36,65.2
2013-06,2,6,2012-2013,330.0,829.397,0.3978794232436336,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,-1.04,-5.97,70.6
2014-06,2,6,2013-2014,51.0,712.0,0.071629213483146,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-2.3,-6.19,75.6
2015-06,2,6,2014-2015,162.0,329.288,0.4919705546512475,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-2.75,-7.54,70.3
2016-06,2,6,2015-2016,231.0,186.594,1.2379819286793787,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,-3.1,-9.69,61.8
2017-06,2,6,2016-2017,146.0,65.867,2.216587972732931,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,3.12,-1.7,71.7
2018-06,2,6,2017-2018,152.0,45.7,3.326039387308534,31645882.0,163889.0,193.0933863773652,3.9,3.9e-05,,4650354.0,163889.0,28.375022118629072,2.19,-1.95,75.2
2019-06,2,6,2018-2019,178.0,35.344,5.036215482118606,31529445.0,163889.0,192.3829238081873,7.0,7e-05,,4771043.0,163889.0,29.111429076997236,3.27,-1.35,73.8
2020-06,2,6,2019-2020,190.0,45.91,4.138531910259204,31655909.0,163889.0,193.15456803080133,3.3,3.3e-05,,4664640.0,163889.0,28.462190873090933,5.23,1.12,76.0
2021-06,2,6,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,-2.17,-7.27,69.1
2022-06,2,6,2021-2022,,,,,,,0.0,0.0,,5176322.0,163889.0,31.584316214022905,3.93,-1.14,71.3
2023-06,2,6,2022-2023,,,,,,,1.4,1.4e-05,,5282278.0,163889.0,32.23082696215121,5.539999999999999,-0.21,67.8
2024-06,2,6,2023-2024,,,,,,,3.4,3.4e-05,0.0879774121783708,5463838.0,163889.0,33.338649939898346,4.52,-0.85,69.2
2025-06,2,6,2024-2025,,,,,,,,,0.3734890033416875,0.0,163889.0,0.0,,,
2012-07,2,7,2011-2012,266.0,946.082,0.2811595612219659,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,4.06,-4.71,54.0
2012-07,2,7,2011-2012,223.0,1002.0,0.2225548902195608,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,4.27,-1.55,67.2
2013-07,2,7,2012-2013,285.0,769.248,0.3704917009858979,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,2.86,-2.11,71.1
2014-07,2,7,2013-2014,65.0,653.0,0.0995405819295559,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-3.09,-7.48,72.7
2015-07,2,7,2014-2015,167.0,234.248,0.7129196407226529,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-3.84,-8.77,69.4
2016-07,2,7,2015-2016,211.0,172.858,1.220655104189566,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,3.04,-3.19,65.0
2017-07,2,7,2016-2017,122.0,59.802,2.040065549647169,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,3.59,-3.19,62.4
2018-07,2,7,2017-2018,137.0,69.768,1.963650957459007,31645882.0,163889.0,193.0933863773652,2.4,2.4e-05,,4650354.0,163889.0,28.375022118629072,5.16,0.73,74.3
2019-07,2,7,2018-2019,161.0,28.506,5.647933768329475,31529445.0,163889.0,192.3829238081873,7.5,7.5e-05,,4771043.0,163889.0,29.111429076997236,2.81,-3.03,66.5
2020-07,2,7,2019-2020,182.0,47.675,3.817514420555847,31655909.0,163889.0,193.15456803080133,4.2,4.199999999999999e-05,,4664640.0,163889.0,28.462190873090933,3.21,-1.59,72.0
2021-07,2,7,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,0.05,-4.42,73.6
2022-07,2,7,2021-2022,,,,,,,0.0,0.0,,5176322.0,163889.0,31.584316214022905,1.19,-6.079999999999999,59.20000000000001
2023-07,2,7,2022-2023,,,,,,,2.6,2.5999999999999995e-05,,5282278.0,163889.0,32.23082696215121,7.69,0.76,62.9
2024-07,2,7,2023-2024,,,,,,,4.8,4.8e-05,0.0928943678305583,5463838.0,163889.0,33.338649939898346,2.02,-4.38,64.4
2025-07,2,7,2024-2025,,,,,,,,,0.3735521946532998,0.0,163889.0,0.0,,,
2012-08,2,8,2011-2012,296.0,2.098,141.08674928503336,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,1.7,-4.62,64.3
2012-08,2,8,2011-2012,207.0,977.0,0.2118730808597748,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,5.69,-1.5,61.5
2013-08,2,8,2012-2013,244.0,714.127,0.3416759203895105,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,1.15,-4.85,65.6
2014-08,2,8,2013-2014,53.0,587.0,0.090289608177172,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,2.07,-2.87,71.5
2015-08,2,8,2014-2015,129.0,151.052,0.8540105394168895,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-7.1,-12.99,63.9
2016-08,2,8,2015-2016,207.0,167.978,1.2323042303158749,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,5.29,-0.67,67.1
2017-08,2,8,2016-2017,99.0,55.495,1.78394449950446,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,8.14,3.05,72.0
2018-08,2,8,2017-2018,102.0,64.115,1.5908913670747875,31645882.0,163889.0,193.0933863773652,1.9,1.9e-05,,4650354.0,163889.0,28.375022118629072,7.93,5.53,85.2
2019-08,2,8,2018-2019,131.0,35.084,3.7338957929540526,31529445.0,163889.0,192.3829238081873,3.7999999999999994,3.8e-05,,4771043.0,163889.0,29.111429076997236,2.67,-2.52,70.4
2020-08,2,8,2019-2020,151.0,41.448,3.6431190889789615,31655909.0,163889.0,193.15456803080133,3.3,3.3e-05,,4664640.0,163889.0,28.462190873090933,3.41,-4.56,57.9
2021-08,2,8,2020-2021,,,,,,,0.0,0.0,,5040958.0,163889.0,30.758366943480038,4.06,-0.81,71.8
2022-08,2,8,2021-2022,,,,,,,0.0,0.0,,5176322.0,163889.0,31.584316214022905,4.3,-1.7000000000000002,66.4
2023-08,2,8,2022-2023,,,,,,,0.9,9e-06,,5282278.0,163889.0,32.23082696215121,4.49,0.0,74.0
2024-08,2,8,2023-2024,,,,,,,3.6,3.6e-05,0.0928943678305583,5463838.0,163889.0,33.338649939898346,2.16,-3.94,65.7
2025-08,2,8,2024-2025,,,,,,,,,0.3735521946532998,0.0,163889.0,0.0,,,
2012-09,2,9,2011-2012,221.0,1789.0,0.1235326998323085,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,4.77,-2.02,63.3
2012-09,2,9,2011-2012,159.0,923.0,0.1722643553629469,32101935.0,163889.0,195.87608076197915,,,,,163889.0,,6.15,0.45,69.1
2013-09,2,9,2012-2013,235.0,694.1,0.3385679296931277,32165552.0,163889.0,196.26425202423596,,,,,163889.0,,3.99,-1.26,69.4
2014-09,2,9,2013-2014,44.0,570.0,0.0771929824561403,32232799.0,163889.0,196.6745724240187,,,,,163889.0,,-2.51,-10.24,56.0
2015-09,2,9,2014-2015,108.0,728.0,0.1483516483516483,32227986.0,163889.0,196.6452049863017,,,,,163889.0,,-5.04,-12.08,58.9
2016-09,2,9,2015-2016,155.0,221.045,0.7012146847926893,32101065.0,163889.0,195.87077229100183,,,,,163889.0,,4.22,-3.05,60.5
2017-09,2,9,2016-2017,76.0,38.277,1.985526556417692,32192220.0,163889.0,196.42697191391736,,,,,163889.0,,4.96,-3.45,56.3
2018-09,2,9,2017-2018,68.0,35.409,1.920415713519162,31645882.0,163889.0,193.0933863773652,3.4,3.4e-05,,4650354.0,163889.0,28.375022118629072,6.51,1.23,70.4
