week,rsv_cases_65_baseline,flu_season,start_year,calendar_year,year_week,uptake_shape,season_week,season_cov,template_shape,vax_weekly,vax_cov,vax_weekly_lag2,vax_cov_lag2,scenario
48,78791.11519847276,2028-2029,2028,2028,2028-48,0.0,9,0.5684862776569074,0.047484189884816855,0.02699411035517331,0.32358977316047394,0.03016698497510176,0.16804155385790634,mid
49,93357.77378230238,2028-2029,2028,2028,2028-49,0.0,10,0.5684862776569074,0.0448320379004977,0.025486398345827332,0.34907617150630127,0.028554108947394293,0.19659566280530064,mid
50,99881.3248097,2028-2029,2028,2028,2028-50,0.0,11,0.5684862776569074,0.04227080979272265,0.02403037531260805,0.3731065468189093,0.02699411035517331,0.22358977316047393,mid
51,109526.88845336525,2028-2029,2028,2028,2028-51,0.0,12,0.5684862776569074,0.03979944203895961,0.022625436657549985,0.3957319834764593,0.025486398345827332,0.24907617150630126,mid
52,97597.25251858615,2028-2029,2028,2028,2028-52,0.0,13,0.5684862776569074,0.037416858376699856,0.021270970540185775,0.4170029540166451,0.02403037531260805,0.27310654681890933,mid
1,88716.35546435432,2028-2029,2028,2029,2029-01,0.0,14,0.5684862776569074,0.02806626102658422,0.015955284258749997,0.43295823827539504,0.022625436657549985,0.2957319834764593,mid
2,84828.87590899944,2028-2029,2028,2029,2029-02,0.0,15,0.5684862776569074,0.026874853634218456,0.01527798550509106,0.4482362237804861,0.021270970540185775,0.3170029540166451,mid
3,68763.05622401096,2028-2029,2028,2029,2029-03,0.0,16,0.5684862776569074,0.02533841532331421,0.014404541408875638,0.4626407651893618,0.015955284258749997,0.33295823827539506,mid
4,60022.082962059045,2028-2029,2028,2029,2029-04,0.0,17,0.5684862776569074,0.020957564754174735,0.011914087975854394,0.4745548531652162,0.01527798550509106,0.34823622378048613,mid
5,48451.11924660505,2028-2029,2028,2029,2029-05,0.0,18,0.5684862776569074,0.019842931191062136,0.011280434090609057,0.48583528725582525,0.014404541408875638,0.3626407651893618,mid
6,48583.186685876695,2028-2029,2028,2029,2029-06,0.0,19,0.5684862776569074,0.01847109284060652,0.010500562813211552,0.4963358500690368,0.011914087975854394,0.3745548531652162,mid
7,43047.953588625904,2028-2029,2028,2029,2029-07,0.0,20,0.5684862776569074,0.01739309097156841,0.009887733543374888,0.5062235836124117,0.011280434090609057,0.3858352872558252,mid
8,46424.20742004248,2028-2029,2028,2029,2029-08,0.0,21,0.5684862776569074,0.01616405247948285,0.00918904202591211,0.5154126256383238,0.010500562813211552,0.39633585006903677,mid
9,40645.207521865006,2028-2029,2028,2029,2029-09,0.0,22,0.5684862776569074,0.015119592231622573,0.00859528070744541,0.5240079063457692,0.009887733543374888,0.4062235836124117,mid
10,32985.30510404069,2028-2029,2028,2029,2029-10,0.0,23,0.5684862776569074,0.013932671778213189,0.00792053271701186,0.5319284390627811,0.00918904202591211,0.41541262563832376,mid
11,31108.524501525273,2028-2029,2028,2029,2029-11,0.0,24,0.5684862776569074,0.012883281761658568,0.0073239688926904035,0.5392524079554715,0.00859528070744541,0.4240079063457692,mid
12,27001.663871025423,2028-2029,2028,2029,2029-12,0.0,25,0.5684862776569074,0.011821258099295946,0.006720223014090321,0.5459726309695617,0.00792053271701186,0.43192843906278106,mid
13,28771.483090703416,2028-2029,2028,2029,2029-13,0.0,26,0.5684862776569074,0.010794367430770635,0.0061364497603797535,0.5521090807299416,0.0073239688926904035,0.43925240795547144,mid
14,25397.346219665214,2028-2029,2028,2029,2029-14,0.0,27,0.5684862776569074,0.009874724554315619,0.00561364540477015,0.5577227261347116,0.006720223014090321,0.44597263096956175,mid
15,21840.778408156617,2028-2029,2028,2029,2029-15,0.0,28,0.5684862776569074,0.008977329209662462,0.005103488465701639,0.5628262146004133,0.0061364497603797535,0.45210908072994155,mid
16,23477.614230762567,2028-2029,2028,2029,2029-16,0.0,29,0.5684862776569074,0.008109688823336632,0.0046102468121344675,0.5674364614125478,0.00561364540477015,0.45772272613471165,mid
17,18186.54786064728,2028-2029,2028,2029,2029-17,0.0,30,0.5684862776569074,0.0072920849705532765,0.004145450241267712,0.5684862776569074,0.005103488465701639,0.4628262146004133,mid
42,80724.96411944448,2029-2030,2029,2029,2029-42,0.0,3,0.6332716676024639,0.06536456158967449,0.04139352491999712,0.14139352491999713,0.0,0.0,mid
43,64292.215837643445,2029-2030,2029,2029,2029-43,0.0,4,0.6332716676024639,0.06214519310897873,0.039354790073600106,0.18074831499359723,0.0,0.0,mid
44,51554.70032329951,2029-2030,2029,2029,2029-44,0.0,5,0.6332716676024639,0.059022885208016594,0.03737752094238947,0.2181258359359867,0.04139352491999712,0.04139352491999712,mid
45,70726.19698527816,2029-2030,2029,2029,2029-45,0.0,6,0.6332716676024639,0.0559966423322492,0.03546108706988217,0.2535869230058689,0.039354790073600106,0.08074831499359722,mid
46,61784.98855322787,2029-2030,2029,2029,2029-46,0.0,7,0.6332716676024639,0.05306545850049194,0.033604851396695876,0.2871917744025647,0.03737752094238947,0.11812583593598669,mid
47,74891.45784655388,2029-2030,2029,2029,2029-47,0.0,8,0.6332716676024639,0.05022831697025985,0.03180817004862159,0.31899994445118635,0.03546108706988217,0.15358692300586888,mid
48,78791.11519847276,2029-2030,2029,2029,2029-48,0.0,9,0.6332716676024639,0.047484189884816855,0.03007039211311002,0.34907033656429637,0.033604851396695876,0.18719177440256474,mid
49,93357.77378230238,2029-2030,2029,2029,2029-49,0.0,10,0.6332716676024639,0.0448320379004977,0.028390859403265044,0.37746119596756145,0.03180817004862159,0.21899994445118634,mid
50,99881.3248097,2029-2030,2029,2029,2029-50,0.0,11,0.6332716676024639,0.04227080979272265,0.026768906208344035,0.4042301021759054,0.03007039211311002,0.24907033656429636,mid
51,109526.88845336525,2029-2030,2029,2029,2029-51,0.0,12,0.6332716676024639,0.03979944203895961,0.025203859029659558,0.429433961205565,0.028390859403265044,0.2774611959675614,mid
52,97597.25251858615,2029-2030,2029,2029,2029-52,0.0,13,0.6332716676024639,0.037416858376699856,0.02369503630065794,0.45312899750622293,0.026768906208344035,0.3042301021759054,mid
1,88716.35546435432,2029-2030,2029,2030,2030-01,0.0,14,0.6332716676024639,0.02806626102658422,0.01777356792367103,0.47090256542989395,0.025203859029659558,0.329433961205565,mid
2,84828.87590899944,2029-2030,2029,2030,2030-02,0.0,15,0.6332716676024639,0.026874853634218456,0.01701908337751366,0.4879216488074076,0.02369503630065794,0.35312899750622295,mid
3,68763.05622401096,2029-2030,2029,2030,2030-03,0.0,16,0.6332716676024639,0.02533841532331421,0.016046100526199012,0.5039677493336067,0.01777356792367103,0.37090256542989397,mid
4,60022.082962059045,2029-2030,2029,2030,2030-04,0.0,17,0.6332716676024639,0.020957564754174735,0.013271831980762856,0.5172395813143695,0.01701908337751366,0.3879216488074076,mid
5,48451.11924660505,2029-2030,2029,2030,2030-05,0.0,18,0.6332716676024639,0.019842931191062136,0.012565966125484863,0.5298055474398543,0.016046100526199012,0.40396774933360663,mid
6,48583.186685876695,2029-2030,2029,2030,2030-06,0.0,19,0.6332716676024639,0.01847109284060652,0.011697219765610823,0.5415027672054652,0.013271831980762856,0.4172395813143695,mid
7,43047.953588625904,2029-2030,2029,2030,2030-07,0.0,20,0.6332716676024639,0.01739309097156841,0.011014551724326485,0.5525173189297916,0.012565966125484863,0.42980554743985433,mid
8,46424.20742004248,2029-2030,2029,2030,2030-08,0.0,21,0.6332716676024639,0.01616405247948285,0.010236236468895847,0.5627535553986875,0.011697219765610823,0.44150276720546516,mid
9,40645.207521865006,2029-2030,2029,2030,2030-09,0.0,22,0.6332716676024639,0.015119592231622573,0.009574809385988885,0.5723283647846764,0.011014551724326485,0.45251731892979163,mid
10,32985.30510404069,2029-2030,2029,2030,2030-10,0.0,23,0.6332716676024639,0.013932671778213189,0.008823166291146852,0.5811515310758233,0.010236236468895847,0.4627535553986875,mid
