city,year,week_number,temp_mean_C,dewpoint_mean_C,RH_mean
 Napoli,2006,13,12.52,9.37,81.9
 Napoli,2006,14,13.43,9.72,79.3
 Napoli,2006,15,12.45,7.36,72.3
 Napoli,2006,16,14.87,11.85,82.8
 Napoli,2006,17,15.25,11.76,80.7
 Napoli,2006,18,15.9,11.15,74.9
 Napoli,2006,19,15.69,11.19,75.6
 Napoli,2006,20,18.43,14.31,77.9
 Napoli,2006,21,21.36,15.42,70.0
 Napoli,2006,22,17.45,11.9,71.1
 Napoli,2006,23,16.53,10.74,70.3
 Napoli,2006,24,19.14,13.66,71.8
 Napoli,2006,25,24.68,17.15,64.2
 Napoli,2006,26,26.1,21.01,74.6
 Napoli,2006,27,23.94,18.73,74.0
 Napoli,2006,28,24.83,18.65,69.9
 Napoli,2006,29,24.97,16.27,60.3
 Napoli,2006,30,26.25,21.59,76.5
 Napoli,2006,31,25.19,19.47,71.6
 Napoli,2006,32,21.84,17.0,74.8
 Napoli,2006,33,23.77,17.66,69.7
 Napoli,2006,34,23.5,18.8,75.6
 Napoli,2006,35,20.71,14.64,70.0
 Napoli,2006,36,22.97,18.39,76.6
 Napoli,2006,37,22.2,17.29,75.2
 Napoli,2006,38,20.03,16.14,79.5
 Napoli,2006,39,19.64,15.43,77.6
 Napoli,2006,40,19.56,15.86,79.9
 Napoli,2006,41,17.84,12.48,72.5
 Napoli,2006,42,16.19,10.78,71.9
 Napoli,2006,43,19.51,16.85,85.3
 Napoli,2006,44,13.35,6.52,65.3
 Napoli,2006,45,12.54,8.01,75.1
 Napoli,2006,46,13.43,9.77,79.8
 Napoli,2006,47,13.2,10.52,84.3
 Napoli,2006,48,11.38,8.49,83.4
 Napoli,2006,49,13.39,10.86,85.0
 Napoli,2006,50,10.13,6.72,80.2
 Napoli,2006,51,9.61,5.88,78.0
 Napoli,2006,52,8.21,4.12,76.5
 Napoli,2006,53,8.94,6.51,85.3
 Napoli,2007,1,9.4,5.25,76.7
 Napoli,2007,2,11.3,8.75,84.9
 Napoli,2007,3,12.12,9.74,85.7
 Napoli,2007,4,9.08,5.55,79.6
 Napoli,2007,5,9.19,4.05,72.2
 Napoli,2007,6,10.82,7.32,79.8
 Napoli,2007,7,10.86,6.61,76.0
 Napoli,2007,8,11.55,9.1,85.3
 Napoli,2007,9,12.59,9.79,83.7
 Napoli,2007,10,12.69,8.79,78.1
 Napoli,2007,11,12.65,8.04,74.9
 Napoli,2007,12,9.19,5.82,80.0
 Napoli,2007,13,11.33,7.94,80.5
 Napoli,2007,14,13.07,9.24,78.6
 Napoli,2007,15,15.16,10.76,76.5
 Napoli,2007,16,16.48,12.05,76.5
 Napoli,2007,17,17.11,12.81,76.8
 Napoli,2007,18,16.34,13.4,83.2
 Napoli,2007,19,18.31,14.64,80.0
 Napoli,2007,20,17.68,12.48,72.7
 Napoli,2007,21,21.01,17.15,79.6
 Napoli,2007,22,17.17,13.0,77.0
 Napoli,2007,23,19.86,15.96,79.1
 Napoli,2007,24,21.95,18.02,79.0
 Napoli,2007,25,24.89,19.29,72.6
 Napoli,2007,26,22.95,17.79,73.6
 Napoli,2007,27,22.53,16.83,71.3
 Napoli,2007,28,22.83,15.21,64.2
 Napoli,2007,29,26.31,18.73,64.4
 Napoli,2007,30,26.13,20.25,71.7
 Napoli,2007,31,24.5,16.21,61.8
 Napoli,2007,32,22.24,16.82,72.5
 Napoli,2007,33,23.57,19.25,77.7
 Napoli,2007,34,26.78,19.23,65.0
 Napoli,2007,35,25.13,17.72,65.0
 Napoli,2007,36,19.11,11.51,63.1
 Napoli,2007,37,20.77,14.31,68.4
 Napoli,2007,38,20.81,12.84,62.9
 Napoli,2007,39,19.0,12.75,68.4
 Napoli,2007,40,20.25,15.67,76.6
 Napoli,2007,41,17.55,11.83,70.4
 Napoli,2007,42,13.83,7.09,65.6
 Napoli,2007,43,14.32,10.12,76.5
 Napoli,2007,44,15.23,11.01,76.6
 Napoli,2007,45,12.16,5.65,65.8
 Napoli,2007,46,9.21,4.25,72.4
 Napoli,2007,47,11.51,7.93,79.6
 Napoli,2007,48,11.2,7.07,77.5
 Napoli,2007,49,9.93,5.7,76.3
 Napoli,2007,50,6.5,1.31,70.3
 Napoli,2007,51,6.66,2.77,77.0
 Napoli,2007,52,8.14,4.92,80.7
 Napoli,2007,53,9.05,4.58,74.3
 Napoli,2008,1,8.63,4.63,76.9
 Napoli,2008,2,10.56,8.08,85.0
 Napoli,2008,3,9.93,7.58,85.7
 Napoli,2008,4,8.21,2.66,70.1
 Napoli,2008,5,10.33,7.46,82.9
 Napoli,2008,6,8.83,2.87,67.8
 Napoli,2008,7,5.69,-0.93,64.3
 Napoli,2008,8,9.35,6.03,80.7
 Napoli,2008,9,11.9,9.74,86.9
 Napoli,2008,10,9.25,6.95,85.8
 Napoli,2008,11,11.83,9.05,83.5
 Napoli,2008,12,10.61,7.2,80.0
 Napoli,2008,13,10.94,7.77,81.7
 Napoli,2008,14,12.12,6.86,71.7
 Napoli,2008,15,14.08,10.82,81.2
 Napoli,2008,16,13.94,10.13,78.4
 Napoli,2008,17,13.76,9.45,76.6
 Napoli,2008,18,15.97,10.61,72.1
 Napoli,2008,19,16.62,10.12,67.1
 Napoli,2008,20,17.78,14.19,80.5
 Napoli,2008,21,18.33,14.18,78.4
 Napoli,2008,22,21.52,16.34,73.7
 Napoli,2008,23,18.62,15.13,80.6
 Napoli,2008,24,19.56,15.12,76.2
 Napoli,2008,25,23.47,18.58,75.1
 Napoli,2008,26,25.67,21.35,77.8
 Napoli,2008,27,25.45,21.46,79.3
 Napoli,2008,28,24.53,18.69,71.2
 Napoli,2008,29,23.57,17.66,70.8
 Napoli,2008,30,23.0,16.79,69.8
 Napoli,2008,31,25.7,20.78,75.3
 Napoli,2008,32,25.47,20.15,74.0
 Napoli,2008,33,24.39,18.3,70.2
 Napoli,2008,34,24.5,18.72,71.5
 Napoli,2008,35,24.07,18.36,71.5
 Napoli,2008,36,24.66,19.79,75.6
 Napoli,2008,37,22.74,17.71,74.6
 Napoli,2008,38,17.16,9.97,64.0
 Napoli,2008,39,16.49,9.43,64.4
 Napoli,2008,40,16.91,11.85,73.1
 Napoli,2008,41,17.97,12.43,72.3
 Napoli,2008,42,17.96,14.76,82.3
 Napoli,2008,43,18.15,13.9,77.5
 Napoli,2008,44,18.08,14.31,79.2
 Napoli,2008,45,15.76,12.8,83.1
 Napoli,2008,46,13.67,10.69,82.8
 Napoli,2008,47,10.23,5.49,73.3
 Napoli,2008,48,12.18,8.27,77.4
 Napoli,2008,49,10.74,6.87,77.5
 Napoli,2008,50,10.46,7.32,81.3
 Napoli,2008,51,9.86,6.09,78.2
 Napoli,2008,52,8.01,4.29,77.9
 Napoli,2008,53,7.42,2.96,74.3
 Napoli,2009,1,7.61,4.2,79.6
 Napoli,2009,2,9.15,6.43,83.2
 Napoli,2009,3,10.66,8.03,84.1
 Napoli,2009,4,9.96,7.22,83.3
 Napoli,2009,5,9.68,5.68,76.8
 Napoli,2009,6,10.34,7.08,80.5
 Napoli,2009,7,4.61,-2.66,60.5
 Napoli,2009,8,6.14,-1.11,61.2
 Napoli,2009,9,10.19,6.59,79.3
 Napoli,2009,10,10.11,5.59,74.9
 Napoli,2009,11,10.45,4.47,68.3
 Napoli,2009,12,8.72,2.19,65.0
 Napoli,2009,13,13.68,10.0,79.3
 Napoli,2009,14,13.71,10.1,80.0
 Napoli,2009,15,14.41,9.33,72.7
 Napoli,2009,16,14.31,10.96,80.8
 Napoli,2009,17,14.95,11.19,79.2
 Napoli,2009,18,14.29,9.92,76.1
 Napoli,2009,19,17.75,13.11,75.6
 Napoli,2009,20,20.83,15.93,74.8
 Napoli,2009,21,22.2,17.52,75.7
 Napoli,2009,22,19.07,14.15,74.9
 Napoli,2009,23,20.95,16.59,77.1
 Napoli,2009,24,22.82,18.89,79.2
 Napoli,2009,25,20.9,16.43,76.3
 Napoli,2009,26,21.24,18.15,83.0
 Napoli,2009,27,23.82,20.92,84.2
 Napoli,2009,28,23.61,17.88,71.1
 Napoli,2009,29,24.44,19.0,72.5
 Napoli,2009,30,25.74,18.67,66.6
 Napoli,2009,31,25.28,20.03,73.5
 Napoli,2009,32,25.2,19.47,71.9
 Napoli,2009,33,26.41,19.59,67.6
 Napoli,2009,34,26.57,20.16,69.5
 Napoli,2009,35,25.78,20.94,75.6
 Napoli,2009,36,22.92,15.44,64.7
 Napoli,2009,37,21.01,15.51,73.0
 Napoli,2009,38,20.89,17.09,79.7
 Napoli,2009,39,21.15,15.64,71.7
 Napoli,2009,40,19.35,15.41,79.0
 Napoli,2009,41,17.24,12.96,77.1
 Napoli,2009,42,11.96,6.14,68.6
 Napoli,2009,43,16.27,13.03,81.9
 Napoli,2009,44,12.75,8.45,76.1
 Napoli,2009,45,12.31,9.69,84.4
 Napoli,2009,46,13.8,11.46,86.2
 Napoli,2009,47,13.67,11.19,85.6
 Napoli,2009,48,13.01,10.5,85.1
 Napoli,2009,49,11.35,8.18,81.8
 Napoli,2009,50,9.12,4.34,72.8
 Napoli,2009,51,8.98,5.16,77.6
 Napoli,2009,52,13.02,10.79,86.5
 Napoli,2009,53,14.72,12.42,86.3
 Napoli,2010,1,10.52,7.2,80.5
 Napoli,2010,2,8.52,5.46,81.4
 Napoli,2010,3,7.37,3.0,74.7
 Napoli,2010,4,6.29,2.11,75.4
 Napoli,2010,5,7.08,2.26,72.9
 Napoli,2010,6,7.98,4.51,79.4
 Napoli,2010,7,8.03,5.18,82.6
 Napoli,2010,8,11.79,8.82,82.6
 Napoli,2010,9,12.4,9.31,82.2
 Napoli,2010,10,7.13,1.81,70.5
 Napoli,2010,11,8.83,4.2,74.3
 Napoli,2010,12,12.56,8.77,78.7
 Napoli,2010,13,13.16,9.65,80.0
 Napoli,2010,14,12.41,7.33,73.1
 Napoli,2010,15,13.3,9.63,79.6
 Napoli,2010,16,14.6,11.64,83.3
 Napoli,2010,17,16.14,12.38,79.6
 Napoli,2010,18,16.63,12.8,78.7
 Napoli,2010,19,16.46,12.5,78.3
 Napoli,2010,20,15.37,11.73,79.7
 Napoli,2010,21,17.88,13.85,78.4
 Napoli,2010,22,19.1,14.87,77.4
 Napoli,2010,23,21.1,16.74,77.2
 Napoli,2010,24,23.89,18.81,74.2
 Napoli,2010,25,19.41,15.25,77.8
 Napoli,2010,26,22.03,17.6,77.0
 Napoli,2010,27,24.48,20.44,79.5
 Napoli,2010,28,25.3,19.89,73.8
 Napoli,2010,29,27.12,22.33,76.0
 Napoli,2010,30,23.84,17.15,67.4
 Napoli,2010,31,23.36,19.06,77.6
 Napoli,2010,32,23.79,19.02,75.5
 Napoli,2010,33,24.03,18.78,73.4
 Napoli,2010,34,25.72,21.29,77.4
 Napoli,2010,35,22.79,15.75,66.6
 Napoli,2010,36,21.95,17.22,75.7
 Napoli,2010,37,20.82,16.09,75.3
 Napoli,2010,38,21.03,15.85,73.5
 Napoli,2010,39,18.23,14.02,77.0
 Napoli,2010,40,19.49,15.88,80.3
 Napoli,2010,41,17.25,12.22,73.8
 Napoli,2010,42,15.97,12.23,79.0
 Napoli,2010,43,14.26,10.38,78.2
 Napoli,2010,44,15.4,11.48,78.4
 Napoli,2010,45,15.5,13.06,85.7
 Napoli,2010,46,13.73,11.3,85.6
 Napoli,2010,47,12.49,9.77,83.6
 Napoli,2010,48,12.9,9.22,78.9
 Napoli,2010,49,12.08,8.74,80.4
 Napoli,2010,50,5.83,-0.7,64.4
 Napoli,2010,51,10.55,7.23,80.5
 Napoli,2010,52,7.97,3.79,75.7
 Napoli,2010,53,8.21,5.21,81.5
 Napoli,2011,1,8.68,4.73,77.3
 Napoli,2011,2,10.26,7.49,83.5
 Napoli,2011,3,10.03,7.1,82.5
 Napoli,2011,4,6.47,2.58,76.9
 Napoli,2011,5,9.22,4.35,72.8
 Napoli,2011,6,9.84,5.72,77.0
 Napoli,2011,7,10.31,6.33,77.1
 Napoli,2011,8,8.07,1.72,65.9
 Napoli,2011,9,8.29,5.24,81.6
 Napoli,2011,10,7.12,1.39,68.8
 Napoli,2011,11,12.79,9.84,82.8
 Napoli,2011,12,10.94,5.17,68.8
 Napoli,2011,13,13.12,9.58,80.5
 Napoli,2011,14,14.89,9.89,73.6
 Napoli,2011,15,13.75,8.63,72.9
 Napoli,2011,16,13.93,7.31,66.0
 Napoli,2011,17,15.42,11.35,77.6
 Napoli,2011,18,15.56,11.88,80.3
 Napoli,2011,19,16.43,10.73,70.6
 Napoli,2011,20,16.89,11.49,71.8
 Napoli,2011,21,20.16,15.78,77.0
 Napoli,2011,22,20.08,16.04,78.6
 Napoli,2011,23,21.47,17.27,77.6
 Napoli,2011,24,20.67,17.04,80.4
 Napoli,2011,25,22.8,18.17,76.0
 Napoli,2011,26,23.57,17.08,68.5
 Napoli,2011,27,23.41,18.71,75.7
 Napoli,2011,28,25.9,19.58,69.3
 Napoli,2011,29,23.1,17.5,71.4
 Napoli,2011,30,21.42,16.84,75.8
 Napoli,2011,31,23.07,18.78,77.5
 Napoli,2011,32,23.51,17.61,71.0
 Napoli,2011,33,24.41,19.78,76.1
 Napoli,2011,34,27.09,20.61,69.0
 Napoli,2011,35,24.07,19.06,74.4
 Napoli,2011,36,24.39,19.34,74.3
 Napoli,2011,37,24.28,19.4,75.3
 Napoli,2011,38,21.38,16.36,74.5
 Napoli,2011,39,20.87,15.98,74.6
 Napoli,2011,40,20.29,15.14,73.9
 Napoli,2011,41,16.54,9.64,65.3
 Napoli,2011,42,14.77,9.08,70.1
 Napoli,2011,43,16.22,12.66,80.3
 Napoli,2011,44,15.8,11.64,77.2
 Napoli,2011,45,15.21,11.5,79.3
 Napoli,2011,46,11.1,5.91,71.8
 Napoli,2011,47,12.02,8.67,80.8
 Napoli,2011,48,11.46,8.52,83.0
 Napoli,2011,49,13.26,10.19,82.0
 Napoli,2011,50,13.69,10.59,81.8
 Napoli,2011,51,7.19,1.79,69.9
 Napoli,2011,52,8.08,3.8,75.5
 Napoli,2011,53,7.14,1.8,71.0
 Napoli,2012,1,9.91,5.22,74.6
 Napoli,2012,2,8.05,2.3,68.7
 Napoli,2012,3,6.37,0.98,69.7
 Napoli,2012,4,7.46,1.76,69.2
 Napoli,2012,5,5.84,2.35,78.9
 Napoli,2012,6,3.82,-0.92,71.8
 Napoli,2012,7,5.05,-0.48,68.9
 Napoli,2012,8,9.88,6.22,78.8
 Napoli,2012,9,10.26,4.78,71.3
 Napoli,2012,10,9.95,5.06,72.6
 Napoli,2012,11,11.43,5.44,68.9
 Napoli,2012,12,14.0,8.53,71.3
 Napoli,2012,13,13.75,7.92,70.0
 Napoli,2012,14,14.78,11.32,80.4
 Napoli,2012,15,11.5,7.06,75.5
 Napoli,2012,16,12.58,9.51,82.0
 Napoli,2012,17,15.43,11.28,77.4
 Napoli,2012,18,17.1,12.9,77.1
 Napoli,2012,19,17.92,13.99,79.0
 Napoli,2012,20,15.6,9.53,68.6
 Napoli,2012,21,17.39,14.18,82.2
 Napoli,2012,22,18.11,14.67,81.2
 Napoli,2012,23,20.48,15.79,75.7
 Napoli,2012,24,21.22,16.19,74.0
 Napoli,2012,25,25.17,19.67,72.6
 Napoli,2012,26,25.59,19.83,71.8
 Napoli,2012,27,25.48,20.26,73.8
 Napoli,2012,28,25.58,20.46,74.5
 Napoli,2012,29,25.28,17.64,64.3
 Napoli,2012,30,24.02,19.01,74.5
 Napoli,2012,31,26.25,20.32,71.3
 Napoli,2012,32,26.93,18.44,61.3
 Napoli,2012,33,26.2,19.07,66.6
 Napoli,2012,34,26.95,20.22,68.5
 Napoli,2012,35,24.71,17.95,67.9
 Napoli,2012,36,21.97,17.53,77.3
 Napoli,2012,37,21.07,17.32,79.7
 Napoli,2012,38,19.83,13.96,70.3
 Napoli,2012,39,23.12,17.66,72.7
 Napoli,2012,40,20.41,16.71,79.9
 Napoli,2012,41,19.66,16.81,84.2
 Napoli,2012,42,18.19,13.9,77.3
 Napoli,2012,43,18.76,15.25,81.2
 Napoli,2012,44,14.47,10.59,78.0
 Napoli,2012,45,15.3,11.3,77.7
 Napoli,2012,46,16.18,12.15,77.4
 Napoli,2012,47,14.61,12.23,85.9
 Napoli,2012,48,12.76,10.23,84.9
 Napoli,2012,49,8.66,4.38,75.5
 Napoli,2012,50,7.75,2.93,72.6
 Napoli,2012,51,9.63,6.12,79.7
 Napoli,2012,52,11.05,7.92,82.2
 Napoli,2012,53,7.62,2.83,73.7
 Napoli,2013,1,9.45,6.57,82.9
 Napoli,2013,2,9.93,7.03,82.7
 Napoli,2013,3,8.69,5.79,82.2
 Napoli,2013,4,7.69,3.46,75.2
 Napoli,2013,5,10.17,6.44,78.4
 Napoli,2013,6,6.27,2.13,75.6
 Napoli,2013,7,7.88,3.95,77.2
 Napoli,2013,8,8.13,3.72,74.7
 Napoli,2013,9,8.98,4.36,74.1
 Napoli,2013,10,12.74,10.06,84.3
 Napoli,2013,11,8.93,4.59,75.4
 Napoli,2013,12,11.73,7.39,76.2
 Napoli,2013,13,12.69,10.03,84.2
 Napoli,2013,14,13.05,8.95,77.1
 Napoli,2013,15,14.68,10.76,78.6
 Napoli,2013,16,15.27,10.3,73.7
 Napoli,2013,17,17.48,12.16,72.6
 Napoli,2013,18,19.84,14.93,74.6
 Napoli,2013,19,17.39,13.7,79.6
 Napoli,2013,20,18.14,12.33,70.2
 Napoli,2013,21,16.05,11.21,73.9
 Napoli,2013,22,15.85,12.15,79.5
 Napoli,2013,23,18.98,15.19,79.5
 Napoli,2013,24,21.42,16.36,74.1
 Napoli,2013,25,24.14,19.5,76.2
 Napoli,2013,26,20.54,13.99,67.3
 Napoli,2013,27,22.85,16.87,70.1
 Napoli,2013,28,23.44,19.63,80.0
 Napoli,2013,29,24.4,18.1,69.3
 Napoli,2013,30,26.36,21.85,77.2
 Napoli,2013,31,26.99,19.33,64.3
 Napoli,2013,32,26.43,20.51,71.1
 Napoli,2013,33,25.47,19.37,70.3
 Napoli,2013,34,24.12,18.96,74.1
 Napoli,2013,35,23.08,16.41,68.3
 Napoli,2013,36,23.78,17.34,69.3
 Napoli,2013,37,20.72,15.93,74.8
 Napoli,2013,38,20.36,14.31,69.8
 Napoli,2013,39,20.2,17.03,82.7
 Napoli,2013,40,18.68,13.89,75.2
 Napoli,2013,41,19.06,16.44,85.3
 Napoli,2013,42,18.18,14.01,78.0
 Napoli,2013,43,18.71,16.21,86.0
 Napoli,2013,44,18.35,15.31,83.0
 Napoli,2013,45,16.22,13.31,83.3
 Napoli,2013,46,15.16,11.89,81.2
 Napoli,2013,47,11.25,8.26,82.1
 Napoli,2013,48,8.68,5.0,78.1
 Napoli,2013,49,10.14,6.08,76.9
 Napoli,2013,50,9.14,6.31,83.4
 Napoli,2013,51,9.01,5.67,80.7
 Napoli,2013,52,10.18,7.7,85.1
 Napoli,2013,53,10.71,7.16,79.1
 Napoli,2014,1,11.19,8.94,86.4
 Napoli,2014,2,10.28,8.02,86.3
 Napoli,2014,3,11.92,9.31,84.3
 Napoli,2014,4,8.58,4.91,78.5
 Napoli,2014,5,11.82,9.06,83.5
 Napoli,2014,6,11.8,8.51,80.6
 Napoli,2014,7,12.31,8.47,78.5
 Napoli,2014,8,11.37,7.83,79.7
 Napoli,2014,9,9.4,6.59,83.1
 Napoli,2014,10,10.69,5.4,70.8
 Napoli,2014,11,12.42,8.32,77.6
 Napoli,2014,12,12.42,9.23,81.6
 Napoli,2014,13,12.22,7.88,76.1
 Napoli,2014,14,14.3,10.21,77.6
 Napoli,2014,15,14.0,10.03,78.3
 Napoli,2014,16,13.46,8.06,71.2
 Napoli,2014,17,14.94,12.24,84.2
 Napoli,2014,18,14.52,10.65,78.5
 Napoli,2014,19,17.01,13.37,79.9
 Napoli,2014,20,15.94,10.43,71.3
 Napoli,2014,21,19.69,15.78,78.9
 Napoli,2014,22,17.7,12.21,71.6
 Napoli,2014,23,21.86,16.18,71.5
 Napoli,2014,24,22.33,19.14,82.8
 Napoli,2014,25,21.37,16.81,76.4
 Napoli,2014,26,22.98,18.59,77.1
 Napoli,2014,27,24.01,18.84,73.7
 Napoli,2014,28,21.11,16.43,75.3
 Napoli,2014,29,23.71,18.93,75.8
 Napoli,2014,30,23.32,19.23,78.3
 Napoli,2014,31,23.53,19.46,78.5
 Napoli,2014,32,24.81,19.15,72.0
 Napoli,2014,33,23.11,17.21,70.4
 Napoli,2014,34,23.68,19.45,77.9
 Napoli,2014,35,23.24,19.09,78.2
 Napoli,2014,36,21.58,18.22,81.7
 Napoli,2014,37,21.35,17.63,80.2
 Napoli,2014,38,22.71,18.39,78.1
 Napoli,2014,39,19.1,13.45,71.4
 Napoli,2014,40,19.59,14.79,74.7
 Napoli,2014,41,20.75,16.36,77.3
 Napoli,2014,42,21.26,17.55,80.1
 Napoli,2014,43,14.32,7.71,65.9
 Napoli,2014,44,14.48,9.36,72.9
 Napoli,2014,45,17.47,14.38,82.6
 Napoli,2014,46,15.29,12.31,82.9
 Napoli,2014,47,13.21,9.3,78.5
 Napoli,2014,48,15.29,12.83,85.8
 Napoli,2014,49,12.03,9.38,84.4
 Napoli,2014,50,10.23,6.56,78.8
 Napoli,2014,51,10.86,7.68,81.7
 Napoli,2014,52,7.58,2.43,71.0
 Napoli,2014,53,1.3,-4.52,65.3
 Napoli,2015,1,7.96,1.87,66.8
 Napoli,2015,2,10.63,6.84,78.7
 Napoli,2015,3,10.47,8.33,86.9
 Napoli,2015,4,7.97,3.17,72.5
 Napoli,2015,5,8.22,4.74,79.3
 Napoli,2015,6,7.5,2.81,73.5
 Napoli,2015,7,9.46,4.68,73.5
 Napoli,2015,8,9.54,5.92,79.3
 Napoli,2015,9,10.85,7.9,82.7
 Napoli,2015,10,9.08,2.99,66.9
 Napoli,2015,11,10.4,6.21,76.5
 Napoli,2015,12,11.76,7.11,74.9
 Napoli,2015,13,13.41,9.49,78.3
 Napoli,2015,14,10.72,4.18,65.9
 Napoli,2015,15,13.13,8.69,75.9
 Napoli,2015,16,14.78,8.9,70.3
 Napoli,2015,17,15.59,12.25,81.4
 Napoli,2015,18,17.87,13.56,76.9
 Napoli,2015,19,19.41,14.15,73.2
 Napoli,2015,20,19.71,14.82,74.9
 Napoli,2015,21,16.09,12.01,77.5
 Napoli,2015,22,19.42,14.21,73.3
 Napoli,2015,23,22.48,18.16,77.7
 Napoli,2015,24,23.07,18.04,74.3
 Napoli,2015,25,21.5,14.76,67.3
 Napoli,2015,26,23.6,14.09,57.0
 Napoli,2015,27,26.0,19.19,68.0
 Napoli,2015,28,26.92,20.98,71.4
 Napoli,2015,29,28.62,22.38,70.4
 Napoli,2015,30,26.2,20.93,73.3
 Napoli,2015,31,27.7,21.42,69.9
 Napoli,2015,32,26.9,20.57,69.8
 Napoli,2015,33,24.64,19.25,73.2
 Napoli,2015,34,23.88,18.29,72.1
 Napoli,2015,35,25.83,20.06,72.0
 Napoli,2015,36,22.99,16.79,69.6
 Napoli,2015,37,22.83,16.62,69.6
 Napoli,2015,38,22.93,15.73,65.7
 Napoli,2015,39,18.57,11.94,66.6
 Napoli,2015,40,19.62,17.01,85.3
 Napoli,2015,41,18.5,15.78,84.7
 Napoli,2015,42,16.7,13.48,81.7
 Napoli,2015,43,14.95,11.08,78.6
 Napoli,2015,44,15.74,11.52,77.2
 Napoli,2015,45,16.02,12.98,83.2
 Napoli,2015,46,14.46,11.74,84.2
 Napoli,2015,47,12.86,9.6,81.0
 Napoli,2015,48,10.33,7.13,81.3
 Napoli,2015,49,11.56,9.05,85.2
 Napoli,2015,50,9.44,6.18,81.1
 Napoli,2015,51,9.86,7.04,83.7
 Napoli,2015,52,9.37,6.75,84.6
 Napoli,2015,53,7.47,1.85,68.0
 Napoli,2016,1,10.5,7.85,83.9
 Napoli,2016,2,12.98,9.68,81.0
 Napoli,2016,3,6.4,0.31,66.1
 Napoli,2016,4,8.88,5.33,79.3
 Napoli,2016,5,11.88,8.97,83.1
 Napoli,2016,6,10.37,5.84,74.9
 Napoli,2016,7,12.89,10.36,85.0
 Napoli,2016,8,11.76,8.25,79.6
 Napoli,2016,9,11.75,7.98,78.4
 Napoli,2016,10,9.63,5.51,76.2
 Napoli,2016,11,10.77,6.46,75.4
 Napoli,2016,12,12.32,8.38,77.9
 Napoli,2016,13,12.77,8.73,77.8
 Napoli,2016,14,16.75,11.18,71.1
 Napoli,2016,15,15.02,10.89,77.5
 Napoli,2016,16,16.49,9.93,67.4
 Napoli,2016,17,13.78,10.23,79.7
 Napoli,2016,18,14.99,10.83,77.1
 Napoli,2016,19,17.58,13.21,76.7
 Napoli,2016,20,16.01,13.06,83.0
 Napoli,2016,21,17.54,12.02,71.0
 Napoli,2016,22,19.67,15.29,76.8
 Napoli,2016,23,19.71,16.37,81.7
 Napoli,2016,24,21.31,17.11,77.8
 Napoli,2016,25,21.87,16.64,73.3
 Napoli,2016,26,24.27,19.25,74.7
 Napoli,2016,27,25.12,20.1,74.7
 Napoli,2016,28,25.95,20.22,71.7
 Napoli,2016,29,23.15,14.9,61.2
 Napoli,2016,30,24.99,19.56,72.9
 Napoli,2016,31,25.69,20.3,73.6
 Napoli,2016,32,24.35,18.48,70.8
 Napoli,2016,33,23.17,15.73,65.2
 Napoli,2016,34,24.48,17.32,66.1
 Napoli,2016,35,24.62,18.91,71.7
 Napoli,2016,36,22.51,16.88,72.3
 Napoli,2016,37,21.9,17.89,78.8
 Napoli,2016,38,20.05,16.16,79.2
 Napoli,2016,39,19.39,12.21,65.3
 Napoli,2016,40,18.84,14.28,76.3
 Napoli,2016,41,16.03,12.09,78.4
 Napoli,2016,42,18.39,15.24,82.5
 Napoli,2016,43,17.74,14.96,84.3
 Napoli,2016,44,14.65,9.26,71.7
 Napoli,2016,45,15.05,11.54,80.1
 Napoli,2016,46,11.34,7.22,76.5
 Napoli,2016,47,15.23,12.79,85.9
 Napoli,2016,48,10.96,6.43,74.8
 Napoli,2016,49,10.67,6.38,75.9
 Napoli,2016,50,9.63,5.87,78.6
 Napoli,2016,51,8.86,4.6,75.9
 Napoli,2016,52,9.03,4.54,75.4
 Napoli,2016,53,5.63,-1.72,59.9
 Napoli,2017,1,5.47,-0.08,68.9
 Napoli,2017,2,4.66,-1.33,66.1
 Napoli,2017,3,5.7,2.48,80.1
 Napoli,2017,4,8.24,4.37,77.5
 Napoli,2017,5,10.46,7.45,82.3
 Napoli,2017,6,10.51,7.14,80.4
 Napoli,2017,7,10.19,6.48,78.8
 Napoli,2017,8,10.11,6.27,78.1
 Napoli,2017,9,11.67,8.11,79.7
 Napoli,2017,10,11.31,5.61,69.6
 Napoli,2017,11,10.45,4.59,69.4
 Napoli,2017,12,13.82,10.87,83.3
 Napoli,2017,13,13.17,7.41,70.2
 Napoli,2017,14,13.47,9.24,76.9
 Napoli,2017,15,15.09,11.39,79.7
 Napoli,2017,16,11.6,6.02,70.6
 Napoli,2017,17,14.55,10.04,75.5
 Napoli,2017,18,15.52,10.8,74.7
 Napoli,2017,19,17.27,13.43,79.1
 Napoli,2017,20,18.97,13.93,74.0
 Napoli,2017,21,18.76,13.19,71.4
 Napoli,2017,22,20.57,14.67,70.2
 Napoli,2017,23,21.62,16.87,75.3
 Napoli,2017,24,23.53,17.05,68.6
 Napoli,2017,25,23.65,17.39,69.4
 Napoli,2017,26,25.0,19.31,72.4
 Napoli,2017,27,24.93,17.05,62.9
 Napoli,2017,28,25.9,18.88,67.2
 Napoli,2017,29,24.68,15.42,58.1
 Napoli,2017,30,24.29,19.26,74.1
 Napoli,2017,31,27.97,21.45,69.0
 Napoli,2017,32,27.1,20.47,68.5
 Napoli,2017,33,25.51,17.36,62.1
 Napoli,2017,34,24.54,16.68,63.5
 Napoli,2017,35,24.91,19.71,74.4
